id,trait,nIV,method,mean_F,min_F,b,se,OR,OR_L,OR_U,p,FDR
ebi-a-GCST90001547,Terminally Differentiated CD4+ T cell %T cell,6,IVW,50.2215633580863,31.6478666604443,-0.0736505742527206,0.0372940666046123,0.928996252343131,0.863512466092049,0.999445949834828,0.0482839955592335,0.497194129733342
ebi-a-GCST90002005,CD16 on CD14+ CD16+ monocyte,5,IVW,263.191209510108,30.4285756463502,-0.0439540867516983,0.022613649766024,0.956997895346367,0.915507392302769,1.00036873475566,0.0519319817148639,0.497194129733342
ebi-a-GCST90001579,CD14- CD16+ monocyte Absolute Count,1,Wald,204.814988197075,204.814988197075,-0.117857482698962,0.0606862024221453,0.888822716203141,0.789147176971529,1.00108806556275,0.0521273710158284,0.497194129733342
ebi-a-GCST90001586,CD14+ CD16- monocyte %monocyte,1,Wald,302.81048460201,302.81048460201,0.0987627763682494,0.0508541138093512,1.10380442000484,0.999089128397544,1.21949500098797,0.0521273710158284,0.497194129733342
ebi-a-GCST90001587,CD16+ monocyte %monocyte,1,Wald,292.414307320648,292.414307320648,-0.100344872030934,0.0516687534524029,0.904525418720948,0.817409056069165,1.00092631349937,0.0521273710158284,0.497194129733342
ebi-a-GCST90001832,CD62L on CD62L+ plasmacytoid Dendritic Cell,3,IVW,68.3165579177282,38.1984094271807,0.0704099013345482,0.0363319990694076,1.07294789390227,0.999199503726738,1.15213946637843,0.0526283029251164,0.497194129733342
ebi-a-GCST90002006,CD64 on monocyte,8,IVW,120.788405817565,29.9559420042381,-0.0393738094130611,0.0203716416542418,0.961391264864283,0.923760696776876,1.00055476205283,0.0532638625734809,0.497194129733342
ebi-a-GCST90001649,HLA DR+ Natural Killer %Natural Killer,4,IVW,185.977545456294,29.8588850564433,-0.0503880068960031,0.0261178261393936,0.950860412518553,0.903409855815689,1.00080325477367,0.053698927119648,0.497194129733342
ebi-a-GCST90001761,CD20 on switched memory B cell,7,IVW,49.0880054504137,30.9139584216674,0.0605146980393588,0.0314369721830475,1.06238321240584,0.998898839283488,1.12990229402143,0.0542352220169423,0.497194129733342
ebi-a-GCST90001585,CD14+ CD16+ monocyte %monocyte,3,IVW,245.595825252942,34.5325092482494,-0.0541838952387657,0.0284097256052168,0.94725789426725,0.8959533273053,1.00150029126,0.0564907452300674,0.497194129733342
ebi-a-GCST90001996,CX3CR1 on CD14+ CD16+ monocyte,3,IVW,144.769105995014,30.5157804060142,0.04941848807485,0.0260024281368339,1.05065994740934,0.998454923787832,1.10559455293425,0.0573631313386506,0.497194129733342
ebi-a-GCST90001580,CD14+ CD16+ monocyte Absolute Count,3,IVW,209.859140981459,38.0862666508301,-0.0578935672930503,0.0306423509226124,0.943750388000103,0.888738199934233,1.00216778677484,0.0588473862519251,0.497194129733342
ebi-a-GCST90001462,CD62L- Dendritic Cell Absolute Count,3,IVW,279.996826947505,33.3767165497229,0.0515802344261393,0.0273973178873569,1.05293366443139,0.997883733822501,1.1110205168352,0.0597444800288841,0.497194129733342
ebi-a-GCST90001464,CD86+ myeloid Dendritic Cell Absolute Count,3,IVW,308.385466399284,32.1255980889382,0.048204599542818,0.02561137026302,1.04938533712204,0.998008299899489,1.10340724208169,0.0598148095169522,0.497194129733342
