Outcome,Instrument threshold,Immunophenotype,GWAS Catalog accession,Instruments,Cochran Q,Q df,Q P,Cochran Q (modified weights),Q P (modified weights)
AVBLOCK,P<5e-8,CD4 on naive CD4+ T cell,GCST90002024,6,18.1298930262751,5,0.00278794152347578,14.674659348374,0.011846793596384
AVBLOCK,P<5e-8,CD33 on basophil,GCST90001954,7,2.29826191355212,6,0.890327016305456,2.24419487364104,0.895926273310313
AVBLOCK,P<5e-8,CD33 on Immature Myeloid-Derived Suppressor Cells,GCST90001955,6,0.664738707600792,5,0.984847706832743,0.663568260175923,0.984908146811082
AVBLOCK,P<5e-8,CD45 on Immature Myeloid-Derived Suppressor Cells,GCST90002052,2,,,,,
AVBLOCK,P<5e-8,CD3 on naive CD8+ T cell,GCST90001838,7,3.65221780539952,6,0.723619871153375,3.57182024042757,0.734391103946336
AVBLOCK,P<5e-8,CD20 on IgD- CD38dim B cell,GCST90001757,7,3.38440578753154,6,0.759280039463829,3.23959667167198,0.778229631986862
AVBLOCK,P<5e-8,CD25 on CD39+ CD4+ T cell,GCST90001961,6,5.55964413118241,5,0.351450002705902,5.47794933398773,0.360369875583037
AVBLOCK,P<5e-8,Effector Memory CD4-CD8- T cell Absolute Count,GCST90001569,4,2.82118391911332,3,0.420024528920353,2.7437326018995,0.432846482313859
AVBLOCK,P<5e-8,Effector Memory CD4-CD8- T cell %CD4-CD8- T cell,GCST90001570,3,1.18957037292543,2,0.551681061700437,1.12608637885838,0.569473408766945
AVBLOCK,P<5e-8,Terminally Differentiated CD4-CD8- T cell %T cell,GCST90001574,3,6.79686795138115,2,0.0334255742565792,5.89194991528383,0.0525508000281969
AVBLOCK,P<5e-8,HLA DR on B cell,GCST90002116,9,10.8209187732922,8,0.21205411388044,10.2105679355758,0.250556813607594
AVBLOCK,P<5e-8,CD16-CD56 on Natural Killer T,GCST90001883,4,0.79795507766568,3,0.849956089112155,0.795653809660679,0.85050629999791
AVBLOCK,P<5e-8,CD20 on unswitched memory B cell,GCST90001760,4,1.9452384624066,3,0.583850097969325,1.85719904888071,0.602567575347787
AVBLOCK,P<5e-8,CD19 on CD24+ CD27+ B cell,GCST90001723,3,2.22825385115405,2,0.328201698357056,2.0611069137541,0.356809427279787
AVBLOCK,P<5e-8,CD19 on IgD+ CD24- B cell,GCST90001725,4,0.773485175582679,3,0.855797943183346,0.751470928789212,0.861035759149666
AVBLOCK,P<5e-8,CD19 on IgD+ CD38+ B cell,GCST90001729,4,0.283982997622404,3,0.963012150783825,0.281947710409268,0.963387086582296
AVBLOCK,P<5e-8,CD19 on IgD+ CD38dim B cell,GCST90001730,4,0.29561452657985,3,0.96085114846482,0.292569125157326,0.961419915125999
AVBLOCK,P<5e-8,CD19 on IgD- CD38dim B cell,GCST90001735,4,2.19313615789192,3,0.533301599167537,2.05168110798665,0.561749678243
AVBLOCK,P<5e-8,CD19 on memory B cell,GCST90001736,3,2.14370875972799,2,0.342373038722379,1.97013980701854,0.373413123136584
AVBLOCK,P<5e-8,CD19 on switched memory B cell,GCST90001740,2,,,,,
AVBLOCK,P<5e-8,CD19 on IgD+ B cell,GCST90001741,2,,,,,
AVBLOCK,P<5e-8,IgD on IgD+ CD24+ B cell,GCST90001820,6,12.0702228604159,5,0.0338381319605727,11.0679277935934,0.0500496856678437
AVBLOCK,P<5e-8,CD62L- monocyte Absolute Count,GCST90001450,3,10.1527507795141,2,0.00624249466923999,9.37726411969276,0.00919926159237753
AVBLOCK,P<5e-8,Activated & secreting CD4 regulatory T cell %CD4+ T cell,GCST90001503,9,4.96539472385917,8,0.761268316304077,4.68167077011878,0.79099438577282
AVBLOCK,P<5e-8,CD28 on CD28+ CD45RA+ CD8+ T cell,GCST90001896,3,3.33472912360542,2,0.188743833458976,3.00340637584915,0.222750451003861
AVBLOCK,P<5e-8,CD28+ CD45RA+ CD8dim T cell Absolute Count,GCST90001666,8,9.06264621045077,7,0.248189554831172,8.12837548652313,0.321410198587907
AVBLOCK,P<5e-8,CD64 on CD14+ CD16- monocyte,GCST90001987,9,8.22235435579446,8,0.412056964466861,8.03770961020644,0.429795225909768
AVBLOCK,P<5e-8,CD64 on monocyte,GCST90002006,8,7.98824775202306,7,0.333631347365801,7.78565360676378,0.351873830505307
AVBLOCK,P<5e-8,CD25 on secreting CD4 regulatory T cell,GCST90001941,2,,,,,
AVBLOCK,P<5e-8,CD25 on CD39+ secreting CD4 regulatory T cell,GCST90001942,2,,,,,
AVBLOCK,P<5e-8,CD25 on activated & secreting CD4 regulatory T cell,GCST90001943,1,,,,,
AVBLOCK,P<5e-8,Naive CD4+ T cell %CD4+ T cell,GCST90001541,4,2.96443322318539,3,0.397141443542058,2.86492988792495,0.412922533066098
AVBLOCK,P<5e-8,Effector Memory CD4+ T cell %T cell,GCST90001544,4,4.83869281846074,3,0.183997147817444,4.64952068844243,0.199334881421045
AVBLOCK,P<5e-8,Terminally Differentiated CD4+ T cell %CD4+ T cell,GCST90001546,5,5.45267452137826,4,0.243920853521231,5.32113280057109,0.255905124486506
AVBLOCK,P<5e-8,Terminally Differentiated CD4+ T cell %T cell,GCST90001547,6,9.61484806636152,5,0.0869135457679142,8.84102642381155,0.115575573657703
AVBLOCK,P<5e-8,SSC-A on CD4+ T cell,GCST90002081,4,3.32639806775005,3,0.343985392603542,3.23710860715593,0.356492310155486
AVBLOCK,P<5e-8,IgD+ CD38- B cell %B cell,GCST90001395,2,,,,,
AVBLOCK,P<5e-8,Activated CD4 regulatory T cell Absolute Count,GCST90001486,2,,,,,
AVBLOCK,P<5e-8,Secreting CD4 regulatory T cell Absolute Count,GCST90001492,4,1.34173479955057,3,0.719247392168164,1.32504020743698,0.723195793700732
AVBLOCK,P<5e-8,Secreting CD4 regulatory T cell %CD4 regulatory T cell,GCST90001493,6,4.49330346966603,5,0.480779910620572,4.35472519049484,0.499552691953259
AVBLOCK,P<5e-8,Secreting CD4 regulatory T cell %CD4+ T cell,GCST90001494,7,4.65760737159003,6,0.588415257129721,4.39320701740402,0.623624637443981
AVBLOCK,P<5e-8,Activated & resting CD4 regulatory T cell %CD4 regulatory T cell,GCST90001499,6,4.49305495587792,5,0.48081319867729,4.35498216203529,0.499517496243366
AVBLOCK,P<5e-8,Activated & secreting CD4 regulatory T cell Absolute Count,GCST90001501,4,1.34141311077851,3,0.719323395773581,1.3244690356038,0.723331025167108
AVBLOCK,P<5e-8,Activated & secreting CD4 regulatory T cell %CD4 regulatory T cell,GCST90001502,9,2.25552902016887,8,0.972158712031613,2.24221641535163,0.972671042585939
AVBLOCK,P<5e-8,CD25++ CD45RA- CD4 not regulatory T cell Absolute Count,GCST90001510,2,,,,,
AVBLOCK,P<5e-8,Central Memory CD8+ T cell Absolute Count,GCST90001548,1,,,,,
AVBLOCK,P<5e-8,Effector Memory CD4-CD8- T cell %T cell,GCST90001571,3,1.40858212401564,2,0.494458990793815,1.38368485053771,0.500652803427297
AVBLOCK,P<5e-8,CD19 on IgD+ CD24+ B cell,GCST90001724,4,2.14859440216637,3,0.542144509671942,1.97126552855618,0.578392020592926
AVBLOCK,P<5e-8,CD19 on IgD+ CD38- unswitched memory B cell,GCST90001728,3,0.222506639268997,2,0.894712072084314,0.220676031184514,0.895531380561515
AVBLOCK,P<5e-8,CD19 on unswitched memory B cell,GCST90001738,4,0.272565954031506,3,0.965102710668863,0.269046498841858,0.965740840256731
AVBLOCK,P<5e-8,CD19 on transitional B cell,GCST90001742,4,0.245023982611549,3,0.970013055857059,0.242297939125879,0.970488308682523
AVBLOCK,P<5e-8,CD11c on granulocyte,GCST90002090,3,3.44621619249761,2,0.178510457106478,3.31049131282329,0.191045118482217
AVBLOCK,P<5e-8,HLA DR on CD33- HLA DR+,GCST90002112,3,0.110403531524038,2,0.946294198920504,0.110191016782132,0.946394754996546
AVBLOCK,P<5e-8,CD45RA- CD28- CD8+ T cell %CD8+ T cell,GCST90001696,10,5.73510964905338,9,0.766108947258031,5.60598414232773,0.778612914023734
AVBLOCK,P<5e-8,CD33dim HLA DR- Absolute Count,GCST90001531,3,0.563708811643943,2,0.754383510385005,0.562095958938816,0.754992110490318
AVBLOCK,P<5e-8,Basophil Absolute Count,GCST90001532,3,0.766315121571193,2,0.681705480772644,0.762711722339835,0.682934816389565
AVBLOCK,P<5e-8,CD3 on activated CD4 regulatory T cell,GCST90001853,4,5.97782277799532,3,0.112694194411275,5.57684516398311,0.134113991603343
AVBLOCK,P<5e-8,CD3 on secreting CD4 regulatory T cell,GCST90001855,5,8.81786564996889,4,0.0658167435817895,8.24552578681173,0.0829871939969478
AVBLOCK,P<5e-8,CD3 on activated & secreting CD4 regulatory T cell,GCST90001857,4,5.9738701265525,3,0.11288844385104,5.5796310910985,0.133952619171527
AVBLOCK,P<5e-8,CD3 on CD4 regulatory T cell,GCST90001868,4,5.94376298670021,3,0.114378565100401,5.53103577450186,0.13679407369938
AVBLOCK,P<5e-8,CD45RA+ CD8+ T cell Absolute Count,GCST90001560,3,1.18871713571753,2,0.551916469315869,1.17468210748315,0.555803172477748
AVBLOCK,P<5e-8,CD38 on IgD+ CD24- B cell,GCST90001811,2,,,,,
AVBLOCK,P<5e-8,CD38 on IgD+ CD38dim B cell,GCST90001813,4,2.61459716324319,3,0.454936220662596,2.58653040592353,0.459855835534989
AVBLOCK,P<5e-8,CD38 on IgD- CD38dim B cell,GCST90001815,3,1.94781185807556,2,0.377605254594689,1.92692706855976,0.381569017294728
AVBLOCK,P<5e-8,CD38 on naive-mature B cell,GCST90001816,3,1.92584675931369,2,0.381775179238078,1.90178362392855,0.386396276930095
AVBLOCK,P<5e-8,CD38 on transitional B cell,GCST90001819,5,3.23906081210516,4,0.518645155016965,3.19911501170025,0.525073899489352
AVBLOCK,P<5e-8,SSC-A on CD14+ monocyte,GCST90002074,6,8.51809754268463,5,0.129899558598372,7.88371062661142,0.162762087804478
AVBLOCK,P<5e-8,CD14- CD16+ monocyte Absolute Count,GCST90001579,1,,,,,
AVBLOCK,P<5e-8,CD14- CD16+ monocyte %monocyte,GCST90001584,2,,,,,
AVBLOCK,P<5e-8,CD14+ CD16- monocyte %monocyte,GCST90001586,1,,,,,
AVBLOCK,P<5e-8,CD16+ monocyte %monocyte,GCST90001587,1,,,,,
AVBLOCK,P<5e-8,CD64 on CD14- CD16+ monocyte,GCST90001990,2,,,,,
AVBLOCK,P<5e-8,CCR2 on CD14+ CD16+ monocyte,GCST90001992,2,,,,,
AVBLOCK,P<5e-8,CD8dim Natural Killer T %T cell,GCST90001634,5,3.98176600980731,4,0.408479176405274,3.80542256929326,0.432978996673065
AVBLOCK,P<5e-8,CD8dim Natural Killer T %lymphocyte,GCST90001635,6,3.91183749805103,5,0.562177855879215,3.74222697912549,0.587092692083787
AVBLOCK,P<5e-8,CD25 on IgD- CD24- B cell,GCST90001785,2,,,,,
AVBLOCK,P<5e-8,Natural Killer T %T cell,GCST90001622,5,5.8205371055322,4,0.212957535381287,5.28199889509656,0.259566789956072
AVBLOCK,P<5e-8,Natural Killer T %lymphocyte,GCST90001623,7,15.5988667189138,6,0.0160768700496681,13.2823802633564,0.038764565136088
AVBLOCK,P<5e-8,CD8dim Natural Killer T Absolute Count,GCST90001633,5,2.21644662114836,4,0.696019396363081,2.1664538869269,0.705175312532192
AVBLOCK,P<5e-8,CD4-CD8- Natural Killer T %T cell,GCST90001637,5,2.60895118427843,4,0.625238282184777,2.55515438452299,0.634787520630648
AVBLOCK,P<5e-8,CD4-CD8- Natural Killer T %lymphocyte,GCST90001638,6,3.15154902524463,5,0.676634490460731,3.08345370880401,0.687121370277159
AVBLOCK,P<5e-8,CD127 on CD45RA+ CD4+ T cell,GCST90001932,4,7.343662113366,3,0.061714479937934,6.97313060901918,0.0727591403003407
AVBLOCK,P<5e-8,SSC-A on T cell,GCST90002080,1,,,,,
AVBLOCK,P<5e-8,CD25++ CD45RA- CD4 not regulatory T cell %T cell,GCST90001512,3,0.802675971852939,2,0.669423766985901,0.791341687438956,0.673228256780259
AVBLOCK,P<5e-8,CD28+ CD45RA+ CD8dim T cell %T cell,GCST90001664,6,4.97812299796007,5,0.418555926233349,4.77747659176681,0.443636440384569
AVBLOCK,P<5e-8,CD28+ CD45RA+ CD8dim T cell %CD8dim T cell,GCST90001665,5,4.15045626428092,4,0.386026582881507,3.94182175269746,0.413936674011572
AVBLOCK,P<5e-8,CD28+ CD45RA- CD8dim T cell %T cell,GCST90001667,3,1.28763001645856,2,0.525284631413953,1.2726243552965,0.529240574839459
AVBLOCK,P<5e-8,CD28+ CD45RA- CD8dim T cell %CD8dim T cell,GCST90001668,2,,,,,
AVBLOCK,P<5e-8,CD28+ CD45RA- CD8dim T cell Absolute Count,GCST90001669,3,1.38215649949741,2,0.501035536262679,1.36845289751168,0.50448032005712
AVBLOCK,P<5e-8,CD28+ CD45RA- CD8+ T cell %CD8+ T cell,GCST90001692,4,2.73166260575303,3,0.434873355342481,2.66530797975636,0.44615506926603
AVBLOCK,P<5e-8,CD28+ CD45RA- CD8+ T cell Absolute Count,GCST90001693,2,,,,,
AVBLOCK,P<5e-8,CD4RA on Terminally Differentiated CD4+ T cell,GCST90002099,3,2.03692929356323,2,0.361149006009547,2.00589210644988,0.366797243645866
AVBLOCK,P<5e-8,Myeloid Dendritic Cell Absolute Count,GCST90001458,3,0.337483815764207,2,0.844726892606931,0.33712621849416,0.844877942125619
AVBLOCK,P<5e-8,FSC-A on HLA DR+ Natural Killer,GCST90001970,4,1.4421789306174,3,0.695678215473313,1.38819161013868,0.708305003142248
AVBLOCK,P<5e-8,CD16 on CD14+ CD16+ monocyte,GCST90002005,5,2.35429797835064,4,0.670901618875294,2.3029323255079,0.680235228161734
AVBLOCK,P<5e-8,SSC-A on HLA DR+ Natural Killer,GCST90002077,3,0.429920440430948,2,0.806573524860185,0.429379511172061,0.806791703973242
AVBLOCK,P<5e-8,Hematopoietic Stem Cell Absolute Count,GCST90001514,2,,,,,
AVBLOCK,P<5e-8,CD25 on CD24+ CD27+ B cell,GCST90001777,4,0.224310726485273,3,0.973572462005454,0.223117011170018,0.973773870719469
AVBLOCK,P<5e-8,CD25 on IgD+ CD24+ B cell,GCST90001778,3,0.17039022143564,2,0.918333090292235,0.168969879465694,0.918985495439685
AVBLOCK,P<5e-8,CD25 on memory B cell,GCST90001790,4,0.206886723909667,3,0.976469962316182,0.205779711662444,0.976650905488285
AVBLOCK,P<5e-8,CD25 on unswitched memory B cell,GCST90001792,4,0.247546053420013,3,0.969571581435036,0.245801643042256,0.969877112527126
AVBLOCK,P<5e-8,HLA DR on myeloid Dendritic Cell,GCST90002104,7,4.80959643226535,6,0.568455630533358,4.77165079405499,0.573416447313697
AVBLOCK,P<5e-8,HLA DR on plasmacytoid Dendritic Cell,GCST90002105,8,3.97375480764799,7,0.782795341398069,3.93231603817586,0.787539478819933
AVBLOCK,P<5e-8,HLA DR on Dendritic Cell,GCST90002106,7,4.42692149769897,6,0.61910658814877,4.38800744827666,0.624322047578794
AVBLOCK,P<5e-8,HLA DR on CD33+ HLA DR+ CD14-,GCST90002108,3,2.64509810147935,2,0.26645522766697,2.57984164529822,0.275292579164002
AVBLOCK,P<5e-8,CD45 on CD8+ T cell,GCST90001917,2,,,,,
AVBLOCK,P<5e-8,CD20 on IgD+ CD38- naive B cell,GCST90001749,1,,,,,
AVBLOCK,P<5e-8,CD86 on CD62L+ myeloid Dendritic Cell,GCST90001904,1,,,,,
AVBLOCK,P<5e-8,CD4 on CD4+ T cell,GCST90002022,1,,,,,
AVBLOCK,P<5e-8,CD4 on Central Memory CD4+ T cell,GCST90002023,2,,,,,
AVBLOCK,P<5e-8,CD4 on Effector Memory CD4+ T cell,GCST90002025,3,2.02430866759445,2,0.363435174905829,1.99113131168329,0.369514367456272
AVBLOCK,P<5e-8,CD4 on CD45RA+ CD4+ T cell,GCST90002027,2,,,,,
AVBLOCK,P<5e-8,CD4 on CD28+ CD4+ T cell,GCST90002062,2,,,,,
AVBLOCK,P<5e-8,CD4 on CD4 regulatory T cell,GCST90002063,1,,,,,
AVBLOCK,P<5e-8,CD4 on resting CD4 regulatory T cell,GCST90002064,1,,,,,
AVBLOCK,P<5e-8,CD4 on activated CD4 regulatory T cell,GCST90002066,1,,,,,
AVBLOCK,P<5e-8,CD4 on CD39+ activated CD4 regulatory T cell,GCST90002067,3,6.41873745162937,2,0.0403820974030873,6.00992052186037,0.0495407229915768
AVBLOCK,P<5e-8,CD4 on secreting CD4 regulatory T cell,GCST90002068,1,,,,,
AVBLOCK,P<5e-8,CD4 on activated & secreting CD4 regulatory T cell,GCST90002070,1,,,,,
AVBLOCK,P<5e-8,HLA DR+ CD4+ T cell %T cell,GCST90001625,1,,,,,
AVBLOCK,P<5e-8,CD127 on CD28+ CD45RA- CD8+ T cell,GCST90001928,1,,,,,
AVBLOCK,P<5e-8,CD45RA on naive CD8+ T cell,GCST90002100,2,,,,,
AVBLOCK,P<5e-8,Switched memory B cell %lymphocyte,GCST90001434,3,5.28006770459962,2,0.0713588538541831,4.73409735414736,0.0937570256124175
AVBLOCK,P<5e-8,Memory B cell %lymphocyte,GCST90001436,2,,,,,
AVBLOCK,P<5e-8,IgD+ CD24+ B cell %lymphocyte,GCST90001439,2,,,,,
AVBLOCK,P<5e-8,IgD+ B cell %Lymphocyte,GCST90001424,2,,,,,
AVBLOCK,P<5e-8,CD24+ CD27+ B cell %lymphocyte,GCST90001442,3,0.362914279495488,2,0.834053992301917,0.361622994611692,0.834592666835039
AVBLOCK,P<5e-8,HLA DR on CD14- CD16+ monocyte,GCST90001984,8,14.4055907702392,7,0.044420226454835,13.8775354352452,0.053402870508578
AVBLOCK,P<5e-8,HLA DR on CD14- CD16-,GCST90002009,4,7.22353994324751,3,0.0651040027619164,6.88582654647821,0.0756272876127424
AVBLOCK,P<5e-8,CD33 on CD33dim HLA DR-,GCST90001953,6,2.49810183462666,5,0.776780911442599,2.44448592057264,0.784831400926264
AVBLOCK,P<5e-8,CD25++ CD45RA- CD4 not regulatory T cell %CD4+ T cell,GCST90001511,3,5.98599618244115,2,0.050136896180947,5.52677910020906,0.0630776009102801
AVBLOCK,P<5e-8,CD28+ CD45RA- CD8+ T cell %T cell,GCST90001691,3,4.60650739595674,2,0.0999331618482185,4.23458971973721,0.120356770465778
AVBLOCK,P<5e-8,Memory B cell %B cell,GCST90001406,2,,,,,
AVBLOCK,P<5e-8,IgD- CD38dim B cell %lymphocyte,GCST90001426,2,,,,,
AVBLOCK,P<5e-8,CD127 on CD28+ CD45RA+ CD8+ T cell,GCST90001929,2,,,,,
AVBLOCK,P<5e-8,FSC-A on plasmacytoid Dendritic Cell,GCST90001964,4,0.963719992592072,3,0.810029675915967,0.93336647691104,0.817369148149557
AVBLOCK,P<5e-8,BAFF-R on CD24+ CD27+ B cell,GCST90001702,9,7.99217746306521,8,0.434234625775816,7.16408870615208,0.519036800038646
AVBLOCK,P<5e-8,BAFF-R on IgD+ CD24+ B cell,GCST90001703,7,7.72148035602912,6,0.259226708542012,6.90934823356924,0.329312104521598
AVBLOCK,P<5e-8,BAFF-R on IgD- CD38- B cell,GCST90001712,7,7.79421272604392,6,0.253570862386572,6.92423756663818,0.327910574763699
AVBLOCK,P<5e-8,BAFF-R on memory B cell,GCST90001715,9,7.93039440070075,8,0.44029883767096,7.11973724421936,0.523770838750279
AVBLOCK,P<5e-8,BAFF-R on unswitched memory B cell,GCST90001717,9,7.93548167844333,8,0.439797764927711,7.10358475431025,0.525499076824565
AVBLOCK,P<5e-8,BAFF-R on switched memory B cell,GCST90001718,10,13.6875108249043,9,0.133883338384501,12.0555672280008,0.210194791827495
AVBLOCK,P<5e-8,CD28- CD8dim T cell %T cell,GCST90001661,3,0.32146824079937,2,0.851518442395189,0.319835245706687,0.852213989031488
AVBLOCK,P<5e-8,CD40 on CD14+ CD16- monocyte,GCST90001980,4,8.81355935242991,3,0.0318752187459017,8.67292443662872,0.0339709541493264
AVBLOCK,P<5e-8,CD20- CD38- B cell %B cell,GCST90001422,1,,,,,
AVBLOCK,P<5e-8,CD19 on CD20- B cell,GCST90001721,1,,,,,
AVBLOCK,P<5e-8,CD28 on CD39+ resting CD4 regulatory T cell,GCST90001901,2,,,,,
AVBLOCK,P<5e-8,CD39 on granulocyte,GCST90002033,2,,,,,
AVBLOCK,P<5e-8,CD62L on CD62L+ plasmacytoid Dendritic Cell,GCST90001832,3,0.76264853332151,2,0.68295639372074,0.732223187124537,0.693425415079703
AVBLOCK,P<5e-8,CD3 on Natural Killer T,GCST90001848,2,,,,,
AVBLOCK,P<5e-8,Effector Memory CD8+ T cell %CD8+ T cell,GCST90001555,4,3.92065428890812,3,0.270160484197289,3.74699009213444,0.290112574252755
AVBLOCK,P<5e-8,CD45RA+ CD8+ T cell %CD8+ T cell,GCST90001561,5,9.1065428261703,4,0.0584908928183978,8.34935150920557,0.0795874331552239
AVBLOCK,P<5e-8,CD28+ CD45RA+ CD8+ T cell Absolute Count,GCST90001690,3,0.521897447294565,2,0.770320417823858,0.518394303351167,0.771670871840382
AVBLOCK,P<5e-8,B cell %CD3- lymphocyte,GCST90001643,3,0.765547934082356,2,0.681967028891508,0.75866323961953,0.684318641416592
AVBLOCK,P<5e-8,Natural Killer %CD3- lymphocyte,GCST90001646,5,5.78835046036057,4,0.215521776349806,5.10021594032845,0.277168417259254
AVBLOCK,P<5e-8,CD62L on CD62L+ myeloid Dendritic Cell,GCST90001831,2,,,,,
AVBLOCK,P<5e-8,Resting CD4 regulatory T cell %CD4 regulatory T cell,GCST90001481,11,7.31321384696073,10,0.69558160704999,7.13320918648886,0.712812197206079
AVBLOCK,P<5e-8,CD3 on CD39+ CD4+ T cell,GCST90001860,4,7.02738274487246,3,0.0710300936752917,6.63542643980866,0.0844719275556017
AVBLOCK,P<5e-8,CD3 on CD28+ CD45RA+ CD8+ T cell,GCST90001864,4,7.56993763289559,3,0.0557884249371349,7.12762877366337,0.0679391704562217
AVBLOCK,P<5e-8,CD45 on Natural Killer T,GCST90001919,1,,,,,
AVBLOCK,P<5e-8,CD80 on CD62L+ myeloid Dendritic Cell,GCST90002036,3,0.289896166309216,2,0.865067203505186,0.287291497624669,0.866194544160573
AVBLOCK,P<5e-8,CD24 on transitional B cell,GCST90001774,1,,,,,
AVBLOCK,P<5e-8,CD20 on B cell,GCST90001743,4,0.517430543819608,3,0.915045644977972,0.513993646018993,0.9158064870668
AVBLOCK,P<5e-8,CD20 on IgD+ B cell,GCST90001762,5,0.0914149556775727,4,0.998986704525402,0.0913415048152646,0.998988307538676
AVBLOCK,P<5e-8,CD25 on IgD- CD38- B cell,GCST90001787,3,3.73427036541851,2,0.154565831010978,3.62427552067402,0.163304657165007
AVBLOCK,P<5e-8,Monocyte Absolute Count,GCST90001583,1,,,,,
AVBLOCK,P<5e-8,CD45 on CD14+ monocyte,GCST90001909,1,,,,,
AVBLOCK,P<5e-8,HLA DR on HLA DR+ T cell,GCST90002113,1,,,,,
AVBLOCK,P<5e-8,HLA DR on HLA DR+ CD4+ T cell,GCST90002114,1,,,,,
AVBLOCK,P<5e-8,CD33 on CD66b++ myeloid cell,GCST90001951,5,5.86789359991319,4,0.209233672103902,5.39471407189084,0.249140375049501
AVBLOCK,P<5e-8,CD20 on IgD+ CD38- B cell,GCST90001748,4,0.352349669248658,3,0.949900079157988,0.346731560357214,0.951012695458202
AVBLOCK,P<5e-8,CD3 on HLA DR+ T cell,GCST90001847,2,,,,,
AVBLOCK,P<5e-8,HLA DR on HLA DR+ Natural Killer,GCST90002117,6,8.45223232167447,5,0.13301064311079,7.1262709013778,0.211417499000323
AVBLOCK,P<5e-8,CD86 on granulocyte,GCST90001906,2,,,,,
AVBLOCK,P<5e-8,CD80 on granulocyte,GCST90002040,3,6.53388184341149,2,0.0381228697240666,6.06882555887592,0.0481029015965162
AVBLOCK,P<5e-8,CD45RA- CD4+ T cell %T cell,GCST90001536,2,,,,,
AVBLOCK,P<5e-8,Terminally Differentiated CD4+ T cell Absolute Count,GCST90001545,2,,,,,
AVBLOCK,P<5e-8,Terminally Differentiated CD4-CD8- T cell %CD4-CD8- T cell,GCST90001573,2,,,,,
AVBLOCK,P<5e-8,CD25 on resting CD4 regulatory T cell,GCST90001937,1,,,,,
AVBLOCK,P<5e-8,CD3 on resting CD4 regulatory T cell,GCST90001869,5,1.28461814261201,4,0.863979835128437,1.22604049141322,0.873792893769566
AVBLOCK,P<5e-8,B cell Absolute Count,GCST90001642,1,,,,,
AVBLOCK,P<5e-8,Unswitched memory B cell Absolute Count,GCST90001398,2,,,,,
AVBLOCK,P<5e-8,Memory B cell Absolute Count,GCST90001407,1,,,,,
AVBLOCK,P<5e-8,IgD+ CD24+ B cell Absolute Count,GCST90001412,1,,,,,
AVBLOCK,P<5e-8,CD24+ CD27+ B cell Absolute Count,GCST90001418,1,,,,,
AVBLOCK,P<5e-8,IgD+ CD38- B cell %lymphocyte,GCST90001431,2,,,,,
AVBLOCK,P<5e-8,Unswitched memory B cell %lymphocyte,GCST90001432,4,2.40165725331727,3,0.493326200085497,2.3286426490897,0.507055954402145
AVBLOCK,P<5e-8,T/B cell,GCST90001588,2,,,,,
AVBLOCK,P<5e-8,B cell %lymphocyte,GCST90001644,2,,,,,
AVBLOCK,P<5e-8,CD3 on CD45RA+ CD4+ T cell,GCST90001858,5,5.61333329922614,4,0.229945549697222,5.35973408267607,0.252336839360725
AVBLOCK,P<5e-8,CD45 on HLA DR+ T cell,GCST90001918,1,,,,,
AVBLOCK,P<5e-8,SSC-A on HLA DR+ T cell,GCST90002083,1,,,,,
AVBLOCK,P<5e-8,CD28- CD8dim T cell Absolute Count,GCST90001663,2,,,,,
AVBLOCK,P<5e-8,CD8 on CD28+ CD45RA- CD8+ T cell,GCST90002118,2,,,,,
AVBLOCK,P<5e-8,Terminally Differentiated CD8+ T cell %CD8+ T cell,GCST90001558,4,4.74278603452952,3,0.191630006924141,4.46872024398834,0.215097397595376
AVBLOCK,P<5e-8,BAFF-R on IgD- CD24- B cell,GCST90001710,9,6.87352736759409,8,0.550337704576131,6.13323951328952,0.63230991710733
AVBLOCK,P<5e-8,BAFF-R on IgD- CD27- B cell,GCST90001711,9,6.87140343626062,8,0.550568841867673,6.1546958671723,0.629908402865192
AVBLOCK,P<5e-8,FSC-A on CD4+ T cell,GCST90001973,3,3.401580264705,2,0.182539236900592,3.17196825558597,0.204746197511669
AVBLOCK,P<5e-8,CD4+ T cell %leukocyte,GCST90001606,1,,,,,
AVBLOCK,P<5e-8,HLA DR+ CD4+ T cell Absolute Count,GCST90001624,2,,,,,
AVBLOCK,P<5e-8,CD28 on CD45RA- CD4 not regulatory T cell,GCST90001891,3,1.45088122936201,2,0.484111215446706,1.42066707224678,0.491480243705026
AVBLOCK,P<5e-8,Monocytic Myeloid-Derived Suppressor Cells Absolute Count,GCST90001530,5,5.02747462198057,4,0.284490027429354,4.69481250250236,0.320068431164628
AVBLOCK,P<5e-8,CD14+ CD16- monocyte Absolute Count,GCST90001582,3,4.56383911993291,2,0.10208805437045,3.98484745483735,0.136364514176216
AVBLOCK,P<5e-8,CD127 on granulocyte,GCST90001926,8,8.15389740035466,7,0.319219314981707,7.75002235958081,0.355152030300206
AVBLOCK,P<5e-8,Plasma Blast-Plasma Cell %B cell,GCST90001404,1,,,,,
AVBLOCK,P<5e-8,Resting CD4 regulatory T cell %CD4+ T cell,GCST90001482,5,3.51914350819544,4,0.474973508554848,3.43767763369824,0.487417646407123
AVBLOCK,P<5e-8,Activated CD4 regulatory T cell %CD4 regulatory T cell,GCST90001487,3,5.03120464745452,2,0.0808142212213662,4.62066436164383,0.0992282843513588
