Outcome,Immunophenotype,GWAS Catalog accession,Instruments,Method,OR,OR 95%CI lower,OR 95%CI upper,P,FDR
I9_RBBB,CD45RA- CD4+ T cell %CD4+ T cell,GCST90001535,30,IVW,1.00122354158202,0.900211600096969,1.11356994301124,0.982020305668627,0.999334649017272
I9_RBBB,Memory B cell Absolute Count,GCST90001407,17,IVW,1.00958446422837,0.949265303950582,1.07373648459436,0.761524415629776,0.999334649017272
I9_RBBB,CD45RA on naive CD4+ T cell,GCST90002098,33,IVW,1.02376469085067,0.961979061057735,1.08951866486588,0.459597724520347,0.999334649017272
I9_RBBB,CD33 on Monocytic Myeloid-Derived Suppressor Cells,GCST90001952,21,IVW,0.99121898092928,0.91388384577451,1.07509840850924,0.831476843927668,0.999334649017272
I9_RBBB,CD33 on Immature Myeloid-Derived Suppressor Cells,GCST90001955,23,IVW,0.966042991352981,0.908352719453331,1.02739722263821,0.271481663432787,0.963873076571823
I9_RBBB,CD127 on CD8+ T cell,GCST90001927,25,IVW,0.947720088949447,0.827462964172388,1.08545446248061,0.437987785922918,0.999334649017272
I9_RBBB,CD28+ CD45RA+ CD8+ T cell %CD8+ T cell,GCST90001689,41,IVW,1.00596640690836,0.991598908676542,1.0205420790335,0.417646546717477,0.999334649017272
I9_RBBB,CD39+ CD4+ T cell Absolute Count,GCST90001660,29,IVW,0.983013330247745,0.92284055465533,1.04710960367977,0.594994991569922,0.999334649017272
I9_RBBB,CD33 on CD33dim HLA DR+ CD11b-,GCST90001949,22,IVW,0.972848611017408,0.915863992627716,1.03337878503453,0.371409264378478,0.993386685184869
I9_RBBB,Central Memory CD8+ T cell %CD8+ T cell,GCST90001549,31,IVW,0.930645826753894,0.825418243866591,1.04928823816308,0.240357102973145,0.952303019177491
I9_RBBB,CD64 on CD14- CD16+ monocyte,GCST90001990,20,IVW,0.959903580929766,0.844508322558359,1.09106667165866,0.531156252136117,0.999334649017272
I9_RBBB,CD33 on basophil,GCST90001954,22,IVW,0.976283583172549,0.936419586411444,1.01784461645535,0.25913183483597,0.963873076571823
I9_RBBB,CD4+ T cell Absolute Count,GCST90001590,24,IVW,1.05161084174346,0.942603209435898,1.17322469455011,0.367422157699018,0.993386685184869
I9_RBBB,Lymphocyte Absolute Count,GCST90001601,19,IVW,1.02391909684723,0.9047985996801,1.15872230268606,0.707964903363188,0.999334649017272
I9_RBBB,Naive-mature B cell Absolute Count,GCST90001409,23,IVW,1.03206003133827,0.953721373425311,1.11683342532258,0.433322558438401,0.999334649017272
I9_RBBB,CD3 on CD28- CD8+ T cell,GCST90001865,20,IVW,0.896418966027299,0.794373588356897,1.01157311173395,0.0761647535023437,0.8446619489095
I9_RBBB,CD27 on CD20- CD38- B cell,GCST90001797,20,IVW,1.01200045684802,0.885341858921837,1.15677906148909,0.861188028263139,0.999334649017272
I9_RBBB,CD4 on HLA DR+ CD4+ T cell,GCST90001959,21,IVW,0.979917958638989,0.844599147152634,1.13691709126208,0.789037081199535,0.999334649017272
I9_RBBB,CD20 on unswitched memory B cell,GCST90001760,22,IVW,1.00815739809232,0.916749242049174,1.10867977055143,0.866947662023641,0.999334649017272
I9_RBBB,T cell Absolute Count,GCST90001603,19,IVW,0.952860308414057,0.843726733374528,1.07610999087296,0.43653600405552,0.999334649017272
I9_RBBB,HLA DR+ CD4+ T cell %T cell,GCST90001625,25,IVW,0.959244342844627,0.834513222333872,1.10261849022122,0.558230963909577,0.999334649017272
I9_RBBB,B cell Absolute Count,GCST90001642,30,IVW,1.0035817487858,0.890954363537363,1.13044659492678,0.953055973010547,0.999334649017272
I9_RBBB,CD28+ CD45RA+ CD8dim T cell Absolute Count,GCST90001666,54,IVW,1.00256582642994,0.992697373056563,1.0125323825833,0.611633263926187,0.999334649017272
I9_RBBB,CD24 on IgD+ CD38+ B cell,GCST90001768,25,IVW,1.03351774725057,0.955692800949188,1.11768021358013,0.409146705382348,0.999334649017272
I9_RBBB,Resting CD4 regulatory T cell %CD4 regulatory T cell,GCST90001481,30,IVW,0.997107230456897,0.942345206380205,1.05505161197614,0.919931407482756,0.999334649017272
I9_RBBB,Secreting CD4 regulatory T cell %CD4 regulatory T cell,GCST90001493,31,IVW,1.00356640956538,0.939583666018895,1.0719061801865,0.915647279214277,0.999334649017272
I9_RBBB,Activated & resting CD4 regulatory T cell %CD4 regulatory T cell,GCST90001499,29,IVW,1.00002896806591,0.934207094031323,1.07048848521957,0.999334649017272,0.999334649017272
I9_RBBB,Activated & secreting CD4 regulatory T cell %CD4 regulatory T cell,GCST90001502,38,IVW,0.988511330775308,0.968518448271918,1.00891692131901,0.267674833635249,0.963873076571823
I9_RBBB,CD39+ activated CD4 regulatory T cell Absolute Count,GCST90001489,30,IVW,1.02281446138313,0.979977268241149,1.06752417256788,0.301407014191709,0.963873076571823
I9_RBBB,FSC-A on Natural Killer,GCST90001969,18,IVW,1.0749646539747,0.968832595253635,1.19272309061033,0.172886957196649,0.952303019177491
I9_RBBB,SSC-A on Natural Killer,GCST90002076,23,IVW,1.02411742111831,0.926992111457295,1.13141900483835,0.639232425769164,0.999334649017272
I9_RBBB,SSC-A on Natural Killer T,GCST90002084,20,IVW,1.0145793496291,0.960023897384884,1.07223503445886,0.607760241921418,0.999334649017272
I9_RBBB,CD45RA- CD28- CD8+ T cell Absolute Count,GCST90001695,350,IVW,0.999990730141588,0.999957080628834,1.00002438078668,0.589242209717072,0.999334649017272
I9_RBBB,BAFF-R on IgD- CD38+ B cell,GCST90001713,15,IVW,1.05910654629293,0.893353109895916,1.25561400522939,0.508413539467088,0.999334649017272
I9_RBBB,CD14 on CD14+ CD16+ monocyte,GCST90001983,15,IVW,1.13191952476934,0.959529299622306,1.3352815917746,0.141579743939364,0.92679440172872
I9_RBBB,CD20 on IgD+ CD24- B cell,GCST90001747,25,IVW,1.03287813966428,0.979369602122741,1.08931015327004,0.233294017107761,0.952303019177491
I9_RBBB,CD20 on IgD+ CD38dim B cell,GCST90001752,28,IVW,1.09649938688675,1.00173644699719,1.20022677526317,0.0457577580683324,0.8446619489095
I9_RBBB,CD38 on naive-mature B cell,GCST90001816,26,IVW,0.94473915862488,0.862500154902914,1.03481961454223,0.221180306426316,0.952303019177491
I9_RBBB,IgD on IgD+ CD24+ B cell,GCST90001820,28,IVW,1.07148643591384,0.986838363829621,1.16339536891531,0.100082295530832,0.8446619489095
I9_RBBB,CD24 on IgD+ CD38- B cell,GCST90001766,22,IVW,0.98951828692444,0.910046612348741,1.07592998740009,0.805156467708365,0.999334649017272
I9_RBBB,Hematopoietic Stem Cell Absolute Count,GCST90001514,19,IVW,1.04163070763117,0.948265230845254,1.14418887858314,0.394607850824535,0.993386685184869
I9_RBBB,CCR2 on CD14+ CD16- monocyte,GCST90002004,27,IVW,1.02022910722467,0.979521626514279,1.06262833106857,0.335033365899596,0.981555865811141
I9_RBBB,Monocytic Myeloid-Derived Suppressor Cells Absolute Count,GCST90001530,19,IVW,0.960079466199535,0.887768125424597,1.03828077965418,0.307866004105362,0.963873076571823
I9_RBBB,CD3 on CD8+ T cell,GCST90001859,23,IVW,1.04748714004775,0.969910203524351,1.13126896137232,0.237296490753021,0.952303019177491
I9_RBBB,CD8+ Natural Killer T Absolute Count,GCST90001630,26,IVW,1.0632709444032,0.929938349866742,1.21572048445371,0.369481508077843,0.993386685184869
I9_RBBB,CD39+ resting CD4 regulatory T cell Absolute Count,GCST90001483,28,IVW,1.00834882309469,0.943707834675438,1.07741751384965,0.805710648200232,0.999334649017272
I9_RBBB,CD39+ resting CD4 regulatory T cell %CD4 regulatory T cell,GCST90001485,36,IVW,1.00981311584569,0.989570902258242,1.03046939497406,0.344545188709927,0.983766756547175
I9_RBBB,CD127 on CD45RA+ CD4+ T cell,GCST90001932,22,IVW,1.02834963799879,0.927399107330212,1.14028897549467,0.595916026541697,0.999334649017272
I9_RBBB,HVEM on naive CD8+ T cell,GCST90001872,21,IVW,1.02146272620946,0.968034204826944,1.07784011745926,0.438492002352657,0.999334649017272
I9_RBBB,HVEM on CD8+ T cell,GCST90001881,16,IVW,0.904545005028356,0.812753541582911,1.00670329227754,0.0661176563394717,0.8446619489095
I9_RBBB,CD8 on CD28+ CD45RA+ CD8+ T cell,GCST90002119,22,IVW,1.02920668157966,0.94343263643117,1.12277904378549,0.516709997913391,0.999334649017272
I9_RBBB,CD14+ CD16- monocyte Absolute Count,GCST90001582,28,IVW,1.05705234458858,0.991348347756101,1.12711103188838,0.0901494499860171,0.8446619489095
I9_RBBB,IgD+ CD38+ B cell %lymphocyte,GCST90001429,25,IVW,0.972672799813574,0.86976807640622,1.08775247236749,0.627210113961774,0.999334649017272
I9_RBBB,PDL-1 on monocyte,GCST90002002,15,IVW,1.07946575711268,0.921662498623455,1.26428743983746,0.342969612150914,0.983766756547175
I9_RBBB,CD45 on HLA DR+ CD8+ T cell,GCST90001921,18,IVW,0.970782328576615,0.87471259828945,1.07740340235134,0.577024946227007,0.999334649017272
I9_RBBB,CD28- CD8dim T cell Absolute Count,GCST90001663,28,IVW,0.949309090357831,0.862510888741586,1.04484217045753,0.287624500394901,0.963873076571823
I9_RBBB,IgD+ CD38- B cell %B cell,GCST90001395,22,IVW,0.994650322961014,0.9264788934884,1.06783788807255,0.882281438770313,0.999334649017272
I9_RBBB,CD33+ HLA DR+ CD14dim Absolute Count,GCST90001520,28,IVW,0.991350237588554,0.939298457920253,1.04628649741733,0.752228481849004,0.999334649017272
I9_RBBB,CD4RA on Terminally Differentiated CD4+ T cell,GCST90002099,33,IVW,0.971881646523075,0.920815713415107,1.02577955728542,0.300336485362691,0.963873076571823
I9_RBBB,CD4 on CD45RA+ CD4+ T cell,GCST90002027,27,IVW,0.973664360522855,0.848590570213067,1.11717278064302,0.703602129114441,0.999334649017272
I9_RBBB,Activated CD4 regulatory T cell %CD4+ T cell,GCST90001488,19,IVW,1.01901631497174,0.916292284803293,1.1332565682374,0.728233471571062,0.999334649017272
I9_RBBB,Natural Killer %lymphocyte,GCST90001647,27,IVW,0.960076060419676,0.889147123214384,1.03666313225952,0.298121806848563,0.963873076571823
I9_RBBB,Unswitched memory B cell %lymphocyte,GCST90001432,22,IVW,1.03853720259268,0.915727248232921,1.1778174377254,0.555923907314724,0.999334649017272
I9_RBBB,CD4 on Effector Memory CD4+ T cell,GCST90002025,20,IVW,0.887133266500001,0.786726170770285,1.00035496691359,0.0506765309020721,0.8446619489095
I9_RBBB,CD45RA+ CD28- CD8+ T cell Absolute Count,GCST90001698,719,IVW,1.00002079116621,0.99999976749417,1.00004181528024,0.052583747007016,0.8446619489095
I9_RBBB,CD62L on monocyte,GCST90001834,25,IVW,0.925598674888968,0.844918827429817,1.01398250239296,0.0965968252615061,0.8446619489095
I9_RBBB,CX3CR1 on CD14- CD16+ monocyte,GCST90002012,18,IVW,1.04842196568678,0.952386490332772,1.15414133788318,0.334686557196337,0.981555865811141
I9_RBBB,CD4 on CD39+ activated CD4 regulatory T cell,GCST90002067,23,IVW,0.982556042895066,0.86963103412486,1.11014480802326,0.77754812794873,0.999334649017272
I9_RBBB,CD28+ CD45RA- CD8dim T cell %T cell,GCST90001667,28,IVW,1.00161438429553,0.969421142813475,1.03487672232537,0.922903198855702,0.999334649017272
I9_RBBB,CD4 on CD28+ CD4+ T cell,GCST90002062,21,IVW,1.02266638789825,0.865401228289799,1.20851058069752,0.792478600185981,0.999334649017272
I9_RBBB,CD3 on CD45RA+ CD4+ T cell,GCST90001858,32,IVW,1.07786368459674,1.00853028989214,1.15196353963421,0.0270772668543953,0.74682873531783
I9_RBBB,FSC-A on HLA DR+ T cell,GCST90001975,19,IVW,0.955905121311794,0.904103825916555,1.01067441012516,0.112632515869624,0.863443920925316
I9_RBBB,SSC-A on HLA DR+ CD8+ T cell,GCST90002086,24,IVW,0.94282975196856,0.85385128230704,1.04108052493085,0.244430046573892,0.952303019177491
I9_RBBB,CD28- CD127- CD25++ CD8+ T cell %T cell,GCST90001673,18,IVW,0.970931603499631,0.880224897702978,1.07098558690449,0.555517651157983,0.999334649017272
I9_RBBB,CD80 on granulocyte,GCST90002040,33,IVW,0.987851968185748,0.913876068719424,1.0678160250064,0.758259490027705,0.999334649017272
I9_RBBB,HLA DR+ CD8+ T cell Absolute Count,GCST90001627,34,IVW,0.974948596473358,0.91263342152567,1.04151869013996,0.451538661038101,0.999334649017272
I9_RBBB,HLA DR on CD14+ CD16+ monocyte,GCST90002007,19,IVW,1.01303501473452,0.961775341217786,1.06702667150808,0.624948920355528,0.999334649017272
I9_RBBB,BAFF-R on IgD+ CD38- naive B cell,GCST90001706,28,IVW,1.01131867796191,0.94344448037198,1.08407594688705,0.750838418082458,0.999334649017272
I9_RBBB,Transitional B cell %lymphocyte,GCST90001578,26,IVW,1.04286215444455,0.901844540794696,1.20593009546233,0.571255451315867,0.999334649017272
I9_RBBB,CD45 on CD8+ T cell,GCST90001917,26,IVW,0.990005661546921,0.963784939807537,1.01693974393362,0.463287874856053,0.999334649017272
I9_RBBB,CD19 on memory B cell,GCST90001736,24,IVW,0.963168812976966,0.839782358921101,1.1046840320429,0.591585314153391,0.999334649017272
I9_RBBB,CD33 on CD14+ monocyte,GCST90001946,21,IVW,0.998303116921487,0.936656737254237,1.06400677389741,0.958350787019164,0.999334649017272
I9_RBBB,BAFF-R on IgD- CD24- B cell,GCST90001710,22,IVW,1.07779857166339,0.997847913051192,1.16415512412867,0.0567522665698266,0.8446619489095
I9_RBBB,FSC-A on lymphocyte,GCST90001971,17,IVW,0.974571859346926,0.885993537074275,1.0720059112026,0.596251587901258,0.999334649017272
I9_RBBB,FSC-A on T cell,GCST90001972,22,IVW,0.982236417774415,0.914349049427,1.05516419687528,0.623778813361114,0.999334649017272
I9_RBBB,FSC-A on CD4+ T cell,GCST90001973,25,IVW,0.992793540536854,0.931126658592355,1.05854451167981,0.825048207933575,0.999334649017272
I9_RBBB,SSC-A on lymphocyte,GCST90002079,21,IVW,1.01211845686271,0.862024965455899,1.18834582729328,0.883065841458961,0.999334649017272
I9_RBBB,SSC-A on CD4+ T cell,GCST90002081,30,IVW,0.969424908110949,0.861589910035621,1.09075633491004,0.605772359342754,0.999334649017272
I9_RBBB,CD86 on monocyte,GCST90001905,16,IVW,1.01590953363216,0.906451346935521,1.13858530191818,0.786103430577531,0.999334649017272
I9_RBBB,CD86+ plasmacytoid Dendritic Cell %Dendritic Cell,GCST90001467,26,IVW,0.972493573002127,0.864286925000991,1.09424743354686,0.643041790397923,0.999334649017272
I9_RBBB,CD127- CD8+ T cell %T cell,GCST90001682,14,IVW,0.937245921932328,0.764242320589192,1.14941281647627,0.533616613476165,0.999334649017272
I9_RBBB,CD20 on IgD- CD24- B cell,GCST90001753,28,IVW,0.875447792585271,0.797948899882155,0.960473581272698,0.00491161361596042,0.570602052234654
I9_RBBB,CD20 on IgD- CD27- B cell,GCST90001754,19,IVW,0.938483878820291,0.822384999158875,1.07097283110271,0.346030217324073,0.983766756547175
I9_RBBB,SSC-A on granulocyte,GCST90002078,25,IVW,0.944451595032372,0.848387160991889,1.0513935811055,0.296362303029861,0.963873076571823
I9_RBBB,CD28- CD4-CD8- T cell %CD4-CD8- T cell,GCST90001653,27,IVW,0.988022855461313,0.899912078728844,1.08476059604937,0.800396427147148,0.999334649017272
I9_RBBB,CD28+ CD4-CD8- T cell %CD4-CD8- T cell,GCST90001656,27,IVW,1.01212233550315,0.921862394008353,1.11121966649512,0.800396427147148,0.999334649017272
I9_RBBB,Naive CD8+ T cell Absolute Count,GCST90001551,28,IVW,1.00862658350073,0.98730695738359,1.03040657957107,0.430673226355214,0.999334649017272
I9_RBBB,CD28+ CD45RA+ CD8+ T cell Absolute Count,GCST90001690,59,IVW,0.992621404787558,0.980410181853703,1.00498472116995,0.240927658551176,0.952303019177491
I9_RBBB,CD127- CD8+ T cell %CD8+ T cell,GCST90001683,14,IVW,1.07352701007312,0.966543758277169,1.19235185317502,0.185282085977985,0.952303019177491
I9_RBBB,CD8 on CD28+ CD45RA- CD8+ T cell,GCST90002118,14,IVW,1.00637558169543,0.867408021717153,1.16760715381425,0.933195663319507,0.999334649017272
I9_RBBB,Naive CD8+ T cell %T cell,GCST90001553,29,IVW,1.00483628208385,0.984729133410845,1.02535399790069,0.639910399387616,0.999334649017272
I9_RBBB,CD28+ CD45RA+ CD8+ T cell %T cell,GCST90001688,110,IVW,1.00017248716987,0.994903618698143,1.00546925882182,0.948969458686823,0.999334649017272
I9_RBBB,FSC-A on CD8+ T cell,GCST90001974,18,IVW,0.960448926591078,0.858258454776111,1.07480693660116,0.481998071750828,0.999334649017272
I9_RBBB,CD39+ CD4+ T cell %CD4+ T cell,GCST90001659,25,IVW,1.02864539898788,0.963162954376228,1.09857979073145,0.400018320145646,0.999334649017272
I9_RBBB,CD25++ CD45RA+ CD4 not regulatory T cell Absolute Count,GCST90001507,26,IVW,1.07976755117477,1.003375054254,1.16197623174595,0.0403643100858592,0.8446619489095
I9_RBBB,CD45RA on resting CD4 regulatory T cell,GCST90002102,29,IVW,0.981162311721314,0.936865358134675,1.02755371792061,0.419766096105619,0.999334649017272
I9_RBBB,CD8+ Natural Killer T %lymphocyte,GCST90001632,27,IVW,0.993055606023654,0.873071029164936,1.12952944687471,0.915527520005596,0.999334649017272
I9_RBBB,Granulocytic Myeloid-Derived Suppressor Cells Absolute Count,GCST90001524,21,IVW,1.06420663214689,0.958667076892178,1.18136502567388,0.242872876306605,0.952303019177491
I9_RBBB,CD19 on IgD- CD24- B cell,GCST90001731,23,IVW,0.936210892313651,0.782321647868071,1.12037144475712,0.471872734719361,0.999334649017272
I9_RBBB,CD19 on IgD- CD27- B cell,GCST90001732,26,IVW,0.997004322382058,0.8634718031505,1.15118712066994,0.967380211547277,0.999334649017272
I9_RBBB,Monocyte Absolute Count,GCST90001583,27,IVW,1.03541018822908,0.978758698426996,1.095340720457,0.225465860702925,0.952303019177491
I9_RBBB,CCR2 on CD14+ CD16+ monocyte,GCST90001992,37,IVW,0.990584383375618,0.942918633611841,1.04065969810031,0.706923292760644,0.999334649017272
I9_RBBB,SSC-A on plasmacytoid Dendritic Cell,GCST90002072,26,IVW,1.08448223226064,0.982072036628687,1.19757173427562,0.109036197372961,0.857047959996066
I9_RBBB,CD3 on HLA DR+ CD4+ T cell,GCST90001849,26,IVW,0.982493719724087,0.893304107611324,1.08058823537535,0.716050602791295,0.999334649017272
I9_RBBB,CCR2 on granulocyte,GCST90002018,17,IVW,1.06882494966194,0.954799228877652,1.19646805157427,0.247520620579649,0.952303019177491
I9_RBBB,CD4 on CD4+ T cell,GCST90002022,22,IVW,0.902585902554105,0.79502489311444,1.02469912394572,0.113393456099631,0.863443920925316
I9_RBBB,CD3 on CD39+ CD8+ T cell,GCST90001866,16,IVW,0.997021546859113,0.881627740687227,1.12751892780334,0.962089709751521,0.999334649017272
I9_RBBB,SSC-A on CD14+ monocyte,GCST90002074,23,IVW,1.04301918866536,0.940384024141001,1.15685613536224,0.425473996054268,0.999334649017272
I9_RBBB,CD4+ T cell %T cell,GCST90001591,23,IVW,0.934351895452692,0.831142111036673,1.05037809171664,0.255539331529915,0.963873076571823
I9_RBBB,CD28 on CD39+ secreting CD4 regulatory T cell,GCST90001888,21,IVW,1.07785910251588,0.990926360899105,1.17241834582158,0.0805423958906079,0.8446619489095
I9_RBBB,Central Memory CD4+ T cell Absolute Count,GCST90001537,28,IVW,0.989439418747132,0.889990203475317,1.1000012804049,0.844263592776708,0.999334649017272
I9_RBBB,CD4 regulatory T cell %T cell,GCST90001479,16,IVW,1.0060734227806,0.889341624203704,1.1381270194474,0.923338121570631,0.999334649017272
I9_RBBB,HLA DR on B cell,GCST90002116,22,IVW,1.02308735372201,0.950238765545671,1.10152076646215,0.544753636950624,0.999334649017272
I9_RBBB,CD16-CD56 on Natural Killer T,GCST90001883,28,IVW,0.925229807277649,0.846304303379272,1.01151582575777,0.0875800247532272,0.8446619489095
I9_RBBB,CD45 on Granulocytic Myeloid-Derived Suppressor Cells,GCST90002047,18,IVW,1.14408195502229,1.04231999222863,1.25577896381797,0.00462421109215104,0.570602052234654
I9_RBBB,Effector Memory CD4-CD8- T cell %T cell,GCST90001571,23,IVW,1.05821576419076,0.943743272398829,1.18657333655523,0.332681103152718,0.981555865811141
I9_RBBB,IgD+ B cell %B cell,GCST90001391,17,IVW,1.00066584926395,0.8834275389878,1.13346267542263,0.991646644115425,0.999334649017272
I9_RBBB,CD11c+ monocyte %monocyte,GCST90001449,20,IVW,0.898485323855094,0.801382379958053,1.00735416372051,0.0665898072992341,0.8446619489095
I9_RBBB,IgD on IgD+ CD38dim B cell,GCST90001825,22,IVW,0.978034075111803,0.910884350163099,1.05013402844008,0.540515245275092,0.999334649017272
I9_RBBB,CD4 on Terminally Differentiated CD4+ T cell,GCST90002026,24,IVW,1.1217975550496,1.01499695765915,1.23983598671815,0.0243461858996734,0.74682873531783
I9_RBBB,CD80 on monocyte,GCST90002039,23,IVW,0.976257778983475,0.88432538151062,1.07774725338956,0.633938130177927,0.999334649017272
I9_RBBB,CD38 on transitional B cell,GCST90001819,24,IVW,0.954514040710943,0.853186733132276,1.06787531794998,0.416188984249223,0.999334649017272
I9_RBBB,CD8 on HLA DR+ CD8+ T cell,GCST90002060,25,IVW,0.997631631203501,0.932157474181581,1.06770465199733,0.945416133580813,0.999334649017272
I9_RBBB,CD28 on CD39+ CD8+ T cell,GCST90001897,20,IVW,1.06277986537091,0.98812337062432,1.14307694344296,0.101319867806698,0.8446619489095
I9_RBBB,BAFF-R on switched memory B cell,GCST90001718,19,IVW,1.06527612645397,0.995607875519585,1.13981945452223,0.0668856666026491,0.8446619489095
I9_RBBB,HLA DR+ T cell%T cell,GCST90001619,31,IVW,0.99761194455128,0.942776652733303,1.05563665479625,0.933938956812826,0.999334649017272
I9_RBBB,HLA DR+ T cell%lymphocyte,GCST90001620,25,IVW,0.998887838238139,0.929826098956278,1.0730790569334,0.975714154448438,0.999334649017272
I9_RBBB,CD24 on transitional B cell,GCST90001774,20,IVW,0.939661466615613,0.806262266428943,1.09513207873783,0.425630624430048,0.999334649017272
I9_RBBB,Central Memory CD4+ T cell %CD4+ T cell,GCST90001538,32,IVW,0.993111199316999,0.961190953877552,1.02609148601547,0.678345648784627,0.999334649017272
I9_RBBB,CD39+ secreting CD4 regulatory T cell %secreting CD4 regulatory T cell,GCST90001496,28,IVW,1.01117060261716,0.953346897747883,1.07250151021895,0.711565876002125,0.999334649017272
I9_RBBB,CD86+ plasmacytoid Dendritic Cell Absolute Count,GCST90001466,20,IVW,0.944193002130737,0.827147325203826,1.07780125511857,0.395086648915718,0.993386685184869
I9_RBBB,CD45 on CD33+ HLA DR+ CD14dim,GCST90002043,16,IVW,0.984117280768724,0.900688416797315,1.07527398403922,0.72316413515213,0.999334649017272
I9_RBBB,Natural Killer T Absolute Count,GCST90001621,34,IVW,1.01299199987682,0.920744700270134,1.11448134484335,0.791026336408815,0.999334649017272
I9_RBBB,HLA DR+ Natural Killer %Natural Killer,GCST90001649,23,IVW,0.991973864789101,0.877199757566507,1.12176518510953,0.897791424575245,0.999334649017272
I9_RBBB,HLA DR+ Natural Killer  %CD3- lymphocyte,GCST90001650,23,IVW,1.00335009028711,0.884891620237411,1.1376663318487,0.958387871630802,0.999334649017272
I9_RBBB,IgD+ CD38+ B cell Absolute Count,GCST90001392,29,IVW,1.00553131320688,0.9612122123508,1.05189385741029,0.810446751359006,0.999334649017272
I9_RBBB,IgD- CD38+ B cell %B cell,GCST90001410,18,IVW,1.12063858631232,0.952118123940769,1.31898638367921,0.170726037141451,0.952303019177491
I9_RBBB,BAFF-R on IgD+ CD38+ B cell,GCST90001708,27,IVW,1.03765746776105,0.97012622742532,1.10988961019834,0.281637484316703,0.963873076571823
I9_RBBB,CD45RA+ CD28- CD8+ T cell %T cell,GCST90001700,206,IVW,1.00122842587527,1.00033068249109,1.0021269749362,0.00730945769561543,0.570602052234654
I9_RBBB,CD8+ Natural Killer T %T cell,GCST90001631,27,IVW,1.01674237029193,0.898459223885098,1.15059762320284,0.792450038294408,0.999334649017272
I9_RBBB,PDL-1 on CD14+ CD16- monocyte,GCST90001993,15,IVW,1.18484567700146,1.00494384158342,1.39695296415478,0.0435188596067561,0.8446619489095
I9_RBBB,CD64 on monocyte,GCST90002006,29,IVW,1.00983065736315,0.939436317937018,1.08549982269139,0.790735981982158,0.999334649017272
I9_RBBB,IgD on IgD+ CD38- unswitched memory B cell,GCST90001823,17,IVW,1.0400946245116,0.93794221930763,1.15337256993985,0.456073832360065,0.999334649017272
I9_RBBB,CD20- CD38- B cell %lymphocyte,GCST90001444,23,IVW,1.02886947349961,0.922694971761507,1.14726147415592,0.608540593271225,0.999334649017272
I9_RBBB,CD3- lymphocyte %leukocyte,GCST90001641,20,IVW,1.0729807075464,0.952966805184215,1.20810881607175,0.244442178029563,0.952303019177491
I9_RBBB,CD4 regulatory T cell Absolute Count,GCST90001513,21,IVW,1.05294519942643,0.945551527832093,1.17253640902799,0.34723981610455,0.983766756547175
I9_RBBB,IgD on IgD+ CD38+ B cell,GCST90001824,25,IVW,0.971848511983432,0.892383882977678,1.05838927423573,0.511753660097798,0.999334649017272
I9_RBBB,IgD on transitional B cell,GCST90001828,32,IVW,1.00107503215793,0.912402868171648,1.09836482870576,0.981884850763494,0.999334649017272
I9_RBBB,CD25 on IgD- CD27- B cell,GCST90001786,21,IVW,1.05395948142231,0.920565099640583,1.20668336102867,0.446541689405215,0.999334649017272
I9_RBBB,CD25 on IgD- CD38- B cell,GCST90001787,22,IVW,0.993537829906758,0.921193483532689,1.07156361513797,0.866522805866373,0.999334649017272
I9_RBBB,CD28- CD25++ CD8+ T cell %CD8+ T cell,GCST90001677,25,IVW,1.00699653917957,0.892835125455434,1.13575508065095,0.909578028825021,0.999334649017272
I9_RBBB,CD33+ HLA DR+ CD14dim %CD33+ HLA DR+,GCST90001521,25,IVW,1.01008749995394,0.92805679728481,1.09936887542681,0.816334405174661,0.999334649017272
I9_RBBB,CD45 on Monocytic Myeloid-Derived Suppressor Cells,GCST90002049,17,IVW,1.01044982308363,0.912127131754305,1.11937120322911,0.842236386543647,0.999334649017272
I9_RBBB,HLA DR++ monocyte %monocyte,GCST90001475,22,IVW,1.01172819122645,0.911536284104024,1.12293273539678,0.82653544905652,0.999334649017272
I9_RBBB,CD45 on HLA DR+ T cell,GCST90001918,18,IVW,0.89420626833445,0.820423181011756,0.974624887296018,0.0109280830797335,0.570602052234654
I9_RBBB,CD28- CD127- CD25++ CD8+ T cell Absolute Count,GCST90001675,29,IVW,0.997385456850234,0.932737963304161,1.06651362834254,0.938965273506755,0.999334649017272
I9_RBBB,CD28- CD25++ CD8+ T cell Absolute Count,GCST90001678,25,IVW,1.00564733646401,0.930732714846496,1.08659183158072,0.886623218300351,0.999334649017272
I9_RBBB,CD14 on CD14+ CD16- monocyte,GCST90001986,16,IVW,0.950835532619966,0.820119521843849,1.10238591572611,0.504044774269646,0.999334649017272
I9_RBBB,CD80 on CD62L+ myeloid Dendritic Cell,GCST90002036,26,IVW,0.989270318880458,0.92824258350292,1.05431035077563,0.739843334591166,0.999334649017272
I9_RBBB,Secreting CD4 regulatory T cell Absolute Count,GCST90001492,23,IVW,0.967351232695412,0.921775360550164,1.01518053904025,0.177625705040349,0.952303019177491
I9_RBBB,CD66b on CD66b++ myeloid cell,GCST90001836,26,IVW,0.961649814135148,0.891412614075729,1.03742122382352,0.312215871043774,0.963873076571823
I9_RBBB,CD19 on IgD- CD38- B cell,GCST90001733,22,IVW,1.10703426900615,0.971040878714967,1.26207340969598,0.128370240915745,0.890304315042074
