Outcome,Instrument set,Immunophenotype,GWAS Catalog accession,Instruments,Method,beta,SE,OR,OR 95%CI lower,OR 95%CI upper,P,FDR
CONDUCTIO,QC-filtered,CD28- CD25++ CD8+ T cell %T cell,GCST90001676,8,IVW,0.0316925236381799,0.0387647560553109,1.03220007938206,0.956679926796039,1.11368178011691,0.413608333078171,0.964849108640792
CONDUCTIO,QC-filtered,HLA DR++ monocyte %leukocyte,GCST90001476,7,IVW,0.00428540259716817,0.0315436023851828,1.00429459806561,0.944084071435776,1.06834515084008,0.891934745081805,0.980174485331939
CONDUCTIO,QC-filtered,CD3 on resting CD4 regulatory T cell,GCST90001869,34,IVW,0.0103965422843367,0.0175300754310224,1.01045077410828,0.976322413361913,1.04577212703766,0.553135052962432,0.964849108640792
CONDUCTIO,QC-filtered,CD14- CD16- Absolute Count,GCST90001581,20,IVW,0.0394283558103287,0.0254949219136323,1.04021597078493,0.989513677754267,1.09351622943886,0.121979514809335,0.935939655085881
CONDUCTIO,QC-filtered,CD4 on Central Memory CD4+ T cell,GCST90002023,14,IVW,-0.0631413141687217,0.0227856371956891,0.938810797047438,0.897806095689487,0.981688269754934,0.00558670033347047,0.701742839302043
CONDUCTIO,QC-filtered,CD11b on basophil,GCST90002096,19,IVW,-0.0196849875750085,0.0171915873720995,0.980507496706857,0.948019223646753,1.01410913103654,0.252194217563958,0.964849108640792
CONDUCTIO,QC-filtered,CD39 on monocyte,GCST90002034,15,IVW,0.0149917867533739,0.0296377434859733,1.015104727276,0.95781733690631,1.07581849652705,0.612972988684468,0.964849108640792
CONDUCTIO,QC-filtered,CD25 on CD28+ CD4+ T cell,GCST90001962,5,IVW,0.0293255908054997,0.0437038904260395,1.0297598202283,0.945223346009816,1.12185685196312,0.502216443327777,0.964849108640792
CONDUCTIO,QC-filtered,IgD+ CD38dim B cell Absolute Count,GCST90001394,21,IVW,-0.0250379888060168,0.0248443106501678,0.975272861873028,0.928919833070461,1.02393890327655,0.313552562937205,0.964849108640792
CONDUCTIO,QC-filtered,CD28- CD4-CD8- T cell %T cell,GCST90001694,21,IVW,0.0134899618050446,0.0253044441854045,1.01358136187183,0.964537324786946,1.06511915167293,0.59395991094716,0.964849108640792
CONDUCTIO,QC-filtered,CD28+ CD45RA- CD8+ T cell Absolute Count,GCST90001693,23,IVW,-0.0257618072733634,0.0188252246397902,0.974567196782424,0.93926347547951,1.01119786496486,0.171164140322101,0.964849108640792
CONDUCTIO,QC-filtered,HLA DR on myeloid Dendritic Cell,GCST90002104,13,IVW,-0.0215773374611582,0.0153329906774403,0.978653787943055,0.949680184283444,1.00851134150803,0.159353534244514,0.964849108640792
CONDUCTIO,QC-filtered,CD62L- plasmacytoid Dendritic Cell Absolute Count,GCST90001470,23,IVW,-0.0279229159672298,0.0213847630965612,0.972463325306994,0.932545764332261,1.01408955489094,0.191641381599882,0.964849108640792
CONDUCTIO,QC-filtered,CD11c on monocyte,GCST90002089,19,IVW,-0.0333789530089951,0.0173703931570831,0.967171977403655,0.934797899245536,1.00066724008458,0.054656068601749,0.887505809855854
CONDUCTIO,QC-filtered,CD4 on activated CD4 regulatory T cell,GCST90002066,19,IVW,0.00575420230431941,0.024322663031836,1.00577078952655,0.958948202798212,1.0548795838118,0.812984338182822,0.977988946500495
CONDUCTIO,QC-filtered,FSC-A on HLA DR+ CD8+ T cell,GCST90001978,14,IVW,-0.0416453780638529,0.0246050394041043,0.95920987712987,0.914048856645867,1.0066021982236,0.0905402368489619,0.928412475807204
CONDUCTIO,QC-filtered,T/B cell,GCST90001588,28,IVW,-0.0198751827297508,0.0196207953139357,0.980321026665207,0.943336762797618,1.01875528784846,0.311076786373039,0.964849108640792
CONDUCTIO,QC-filtered,Central Memory CD8+ T cell Absolute Count,GCST90001548,23,IVW,-0.0128133886399908,0.0269583679328156,0.987268353321246,0.93645689137773,1.04083680780613,0.634571140425943,0.964849108640792
CONDUCTIO,QC-filtered,FSC-A on B cell,GCST90001968,19,IVW,0.0280363138147205,0.01928606347949,1.02843303006985,0.990283146078977,1.06805260851556,0.146027149174653,0.964849108640792
CONDUCTIO,QC-filtered,CD4 on monocyte,GCST90001958,13,IVW,0.0217835271003435,0.0337362591019614,1.02202252034397,0.956629087775028,1.09188612957573,0.518473188296527,0.964849108640792
CONDUCTIO,QC-filtered,Natural Killer Absolute Count,GCST90001645,21,IVW,0.0331440830379466,0.0241050724562874,1.0336994670716,0.985997106491727,1.08370965917543,0.169136481140178,0.964849108640792
CONDUCTIO,QC-filtered,IgD+ B cell Absolute Count,GCST90001400,13,IVW,-0.0150562078352518,0.0220648470742761,0.98505657014957,0.94336377416492,1.02859201611149,0.495010230940969,0.964849108640792
CONDUCTIO,QC-filtered,CD38 on IgD+ B cell,GCST90001818,15,IVW,-0.034753497768048,0.0321816366114994,0.96584346948698,0.906803495559487,1.02872740579268,0.28017912427682,0.964849108640792
CONDUCTIO,QC-filtered,CD28+ CD45RA+ CD8dim T cell %CD8dim T cell,GCST90001665,21,IVW,0.0030490469438343,0.0225577864994782,1.00305370001541,0.959671524936694,1.04839697643522,0.892480587280746,0.980174485331939
CONDUCTIO,QC-filtered,CD28 on secreting CD4 regulatory T cell,GCST90001887,13,IVW,-0.0125250089565047,0.0231301440586171,0.987553102512461,0.943781981499588,1.03335425913979,0.588161926695921,0.964849108640792
CONDUCTIO,QC-filtered,CD28 on activated & secreting CD4 regulatory T cell,GCST90001889,19,IVW,-0.0495764095237867,0.0241329910051256,0.951632441576698,0.907667577131813,0.997726840395572,0.0399466402939018,0.854153161578429
CONDUCTIO,QC-filtered,CD45RA on naive CD8+ T cell,GCST90002100,21,IVW,-0.0161861943255695,0.0199272155303336,0.983944098190618,0.946254672088221,1.02313469821778,0.416639168778502,0.964849108640792
CONDUCTIO,QC-filtered,CD28+ CD45RA- CD8dim T cell Absolute Count,GCST90001669,18,IVW,-0.0303408061774767,0.0232491602017914,0.970114856067435,0.926900402207359,1.01534407766089,0.191883296954358,0.964849108640792
CONDUCTIO,QC-filtered,IgD- CD38- B cell %lymphocyte,GCST90001427,27,IVW,-0.0131293259193016,0.0241460232783342,0.986956487711329,0.94133562782886,1.03478831549397,0.586615636189633,0.964849108640792
CONDUCTIO,QC-filtered,Switched memory B cell %lymphocyte,GCST90001434,17,IVW,-0.0297134007125893,0.0256740509716778,0.970723702406488,0.923084461929055,1.020821544807,0.247136745132464,0.964849108640792
CONDUCTIO,QC-filtered,IgD+ CD24+ B cell %lymphocyte,GCST90001439,15,IVW,-0.0119861349041797,0.0291263133640429,0.988085412665881,0.933257887946085,1.04613397361342,0.680689405729617,0.964849108640792
CONDUCTIO,QC-filtered,CD20- B cell %lymphocyte,GCST90001443,16,IVW,0.0335878338513534,0.0287116656266123,1.03415827384134,0.977568384719973,1.09402406222544,0.242068462281297,0.964849108640792
CONDUCTIO,QC-filtered,HLA DR on CD14- CD16+ monocyte,GCST90001984,19,IVW,-0.0258356687027352,0.0155703863855127,0.974495216514566,0.945204827764096,1.00469326765519,0.0970588921767644,0.928412475807204
CONDUCTIO,QC-filtered,CD20 on IgD- CD38+ B cell,GCST90001756,12,IVW,0.0210922575442847,0.0276496523456837,1.02131627142236,0.967440784063867,1.0781920128387,0.445558892748253,0.964849108640792
CONDUCTIO,QC-filtered,CD33 on CD33dim HLA DR-,GCST90001953,18,IVW,0.0182549051718323,0.0160288653454151,1.01842254447946,0.98692456513394,1.0509257908311,0.254754483515503,0.964849108640792
CONDUCTIO,QC-filtered,IgD- CD24- B cell %lymphocyte,GCST90001440,21,IVW,-0.0386432637696054,0.0250750170716385,0.962093861672757,0.915952934452632,1.0105591279333,0.123290946056084,0.935939655085881
CONDUCTIO,QC-filtered,CD45 on T cell,GCST90001915,12,IVW,0.000857017161737802,0.0279144656366638,1.00085738450588,0.94756917622124,1.05714234829233,0.975507560760079,0.998360555852956
CONDUCTIO,QC-filtered,Terminally Differentiated CD4+ T cell Absolute Count,GCST90001545,10,IVW,-0.00708083583965065,0.0412347217872919,0.992944174212935,0.915851641784559,1.07652603120554,0.863657482148365,0.980174485331939
CONDUCTIO,QC-filtered,CD25++ CD45RA- CD4 not regulatory T cell %T cell,GCST90001512,25,IVW,-0.0134473071490618,0.0192709735809111,0.986642703964961,0.950071137732236,1.02462203789381,0.485301572060521,0.964849108640792
CONDUCTIO,QC-filtered,CD33- HLA DR- Absolute Count,GCST90001522,20,IVW,0.00796309402070856,0.0165297269897501,1.00799488377949,0.97586095107525,1.04118694841318,0.629987934524053,0.964849108640792
CONDUCTIO,QC-filtered,CD14 on CD33dim HLA DR+ CD11b+,GCST90002021,17,IVW,0.00423089333576964,0.0247879420211816,1.00423985620083,0.956615759837591,1.05423486745972,0.86447261742082,0.980174485331939
CONDUCTIO,QC-filtered,CD25++ CD4+ T cell Absolute Count,GCST90001504,21,IVW,0.0115295211711508,0.0250252536273056,1.0115962422746,0.963175177200671,1.06245154734806,0.64500276362085,0.964849108640792
CONDUCTIO,QC-filtered,HLA DR on HLA DR+ T cell,GCST90002113,17,IVW,0.0144890866465206,0.0265283519273834,1.01459456226188,0.96318817322533,1.06874456558611,0.584946581097721,0.964849108640792
CONDUCTIO,QC-filtered,SSC-A on HLA DR+ CD4+ T cell,GCST90002085,19,IVW,-0.0123229661260269,0.0239569437705639,0.9877526506945,0.942444190330816,1.03523933720843,0.606986532339973,0.964849108640792
CONDUCTIO,QC-filtered,HVEM on Effector Memory CD8+ T cell,GCST90001873,16,IVW,-0.0256996531782401,0.0152448668510135,0.974627772007156,0.945936731482729,1.00418903543231,0.0918361396794697,0.928412475807204
CONDUCTIO,QC-filtered,BAFF-R on CD24+ CD27+ B cell,GCST90001702,15,IVW,-0.00365544425527575,0.0271750835695926,0.99635122874767,0.94467095484709,1.05085878414424,0.892995702989154,0.980174485331939
CONDUCTIO,QC-filtered,BAFF-R on IgD- CD38- B cell,GCST90001712,13,IVW,-0.0129705838493875,0.0253540484933265,0.987113171662942,0.939258524325804,1.03740598401264,0.608946097866477,0.964849108640792
CONDUCTIO,QC-filtered,BAFF-R on memory B cell,GCST90001715,14,IVW,0.00106418270803319,0.0230772545708107,1.00106474915137,0.956793933462334,1.04738397364947,0.963219449980348,0.998360555852956
CONDUCTIO,QC-filtered,CD3 on Central Memory CD4+ T cell,GCST90001841,24,IVW,0.00668212422224242,0.0154832517628253,1.0067044994245,0.976612772177153,1.03772342327886,0.666053156066227,0.964849108640792
CONDUCTIO,QC-filtered,CD4 on CD39+ resting CD4 regulatory T cell,GCST90002065,13,IVW,-0.0149347451603684,0.0312887347244022,0.985176225022145,0.926574649292974,1.04748408030533,0.633134127948389,0.964849108640792
CONDUCTIO,QC-filtered,IgD+ CD24- B cell Absolute Count,GCST90001416,19,IVW,0.0300718400750147,0.0236760563546623,1.03052856454369,0.983799433568237,1.07947726549164,0.204035760462624,0.964849108640792
CONDUCTIO,QC-filtered,IgD on IgD+ B cell,GCST90001827,21,IVW,-0.0071219246928626,0.0166325201327283,0.992903376113693,0.961056898514686,1.02580514829206,0.668510787324981,0.964849108640792
CONDUCTIO,QC-filtered,Transitional B cell %B cell,GCST90001576,15,IVW,-0.0525915247498005,0.0314491682091304,0.94876748137552,0.89205107021241,1.00908990950631,0.0944709407173876,0.928412475807204
CONDUCTIO,QC-filtered,Leukocyte Absolute Count,GCST90001600,10,IVW,-0.0374090469651981,0.0243161046877035,0.96328202716033,0.918449265457936,1.01030323475457,0.123939270951838,0.935939655085881
CONDUCTIO,QC-filtered,CD20- CD38- B cell %B cell,GCST90001422,20,IVW,0.0198260639975817,0.0233449207241245,1.02002390571556,0.974403314334476,1.06778040768659,0.395732900865085,0.964849108640792
CONDUCTIO,QC-filtered,CD19 on B cell,GCST90002028,22,IVW,0.0111789756103734,0.0256234826276779,1.01124169384889,0.961709306342672,1.06332522378026,0.662634649426767,0.964849108640792
CONDUCTIO,QC-filtered,CX3CR1 on CD14- CD16-,GCST90001994,14,IVW,0.0258340438223286,0.0216775909080497,1.02617063498532,0.983483877415598,1.07071015223282,0.233363359978562,0.964849108640792
CONDUCTIO,QC-filtered,CCR2 on CD14- CD16-,GCST90002003,16,IVW,-0.0270732689963491,0.0231421667688101,0.973289926935691,0.930129071539477,1.01845357903565,0.242054290843188,0.964849108640792
CONDUCTIO,QC-filtered,Basophil %CD33dim HLA DR- CD66b-,GCST90001533,20,IVW,-0.000195116951804763,0.0175309046533343,0.99980490208227,0.966034539655045,1.03475579929542,0.991119819975561,0.998563689481924
CONDUCTIO,QC-filtered,B cell %CD3- lymphocyte,GCST90001643,23,IVW,0.00716440647349675,0.0233027910936335,1.00719013223346,0.962222983043793,1.05425871169644,0.758502072219411,0.96582235767324
CONDUCTIO,QC-filtered,CD3 on CD28+ CD45RA- CD8+ T cell,GCST90001863,18,IVW,-0.0297769832234007,0.018756142155406,0.970661983318333,0.935626405272612,1.00700950780131,0.112380052092206,0.928412475807204
CONDUCTIO,QC-filtered,CD45 on lymphocyte,GCST90001914,22,IVW,0.0188413612161738,0.023893260543207,1.01901997970399,0.97239864553687,1.06787655844853,0.43036697397266,0.964849108640792
CONDUCTIO,QC-filtered,HVEM on naive CD4+ T cell,GCST90001877,15,IVW,-0.00490287512005285,0.0237929384979591,0.995109124353519,0.949768475038038,1.04261427431771,0.836740687928242,0.980174485331939
CONDUCTIO,QC-filtered,CD34 on Hematopoietic Stem Cell,GCST90001870,11,IVW,-0.00635145364089773,0.0173894308986553,0.993668674204541,0.960371838058945,1.02811993747239,0.714926343000097,0.964849108640792
CONDUCTIO,QC-filtered,Basophil Absolute Count,GCST90001532,17,IVW,-0.0055428175844674,0.0175546417891849,0.994472515486368,0.960837561024446,1.02928489078147,0.752194890822803,0.96582235767324
CONDUCTIO,QC-filtered,CD11c+ HLA DR++ monocyte %monocyte,GCST90001457,17,IVW,-0.012118098057771,0.0278422182577308,0.987955030401825,0.935486236487401,1.04336665150863,0.663386902119988,0.964849108640792
CONDUCTIO,QC-filtered,CD28+ CD45RA+ CD8dim T cell %T cell,GCST90001664,24,IVW,0.0143459426592565,0.0205356109304685,1.01444933954491,0.974428771788908,1.05611358397578,0.484809201496341,0.964849108640792
CONDUCTIO,QC-filtered,HVEM on Central Memory CD8+ T cell,GCST90001882,16,IVW,-0.00290154458481648,0.0158810114942912,0.997102660827292,0.966544124844463,1.02862734423931,0.855029275965928,0.980174485331939
CONDUCTIO,QC-filtered,CD3- lymphocyte Absolute Count,GCST90001639,17,IVW,-0.0340068965784447,0.026337049392068,0.966564838624289,0.917936086451836,1.01776975658078,0.196627774859761,0.964849108640792
CONDUCTIO,QC-filtered,Activated & resting CD4 regulatory T cell Absolute Count,GCST90001498,18,IVW,-0.0281952524755061,0.0252695081203139,0.972198524099707,0.925220225309127,1.0215621582914,0.264515627098127,0.964849108640792
CONDUCTIO,QC-filtered,CD16 on CD14- CD16+ monocyte,GCST90001979,17,IVW,-0.00341238237885609,0.0251587108836061,0.996593433181042,0.948642317826664,1.04696833821939,0.892110443859252,0.980174485331939
CONDUCTIO,QC-filtered,CD24 on IgD+ CD24+ B cell,GCST90001765,19,IVW,0.00973345725302777,0.0207010915247242,1.00978098141439,0.969630040158436,1.05159451357303,0.638218897396021,0.964849108640792
CONDUCTIO,QC-filtered,PDL-1 on CD14+ CD16+ monocyte,GCST90001998,24,IVW,-0.0161708351634022,0.0219994578574953,0.983959210863644,0.942433638174257,1.02731448605657,0.462305343504393,0.964849108640792
CONDUCTIO,QC-filtered,T cell %leukocyte,GCST90001605,17,IVW,0.0114501044421504,0.0298811302553316,1.01151590779997,0.953975860933876,1.07252654247539,0.701580029934959,0.964849108640792
CONDUCTIO,QC-filtered,PDL-1 on CD14- CD16-,GCST90002000,25,IVW,-0.00515210065825789,0.0221549665972524,0.994861148648652,0.952585097095863,1.03901342579046,0.816112147828658,0.977988946500495
CONDUCTIO,QC-filtered,CD39+ activated CD4 regulatory T cell %activated CD4 regulatory T cell,GCST90001490,5,IVW,0.0334251949091371,0.0418944732822438,1.03399009311034,0.952478282540091,1.12247757481581,0.424961844630013,0.964849108640792
CONDUCTIO,QC-filtered,CD127 on CD4+ T cell,GCST90001931,8,IVW,0.0134899978122273,0.0314177133520172,1.01358139836804,0.953049228458045,1.07795822129762,0.667649947264292,0.964849108640792
CONDUCTIO,QC-filtered,CD28 on CD39+ activated CD4 regulatory T cell,GCST90001886,16,IVW,-0.0203553599324277,0.0175632335145451,0.979850411855191,0.94669406253051,1.01416800591991,0.24646611168615,0.964849108640792
CONDUCTIO,QC-filtered,CD3 on CD39+ resting CD4 regulatory T cell,GCST90001852,17,IVW,-0.0174502301116969,0.0222700224099211,0.982701143374138,0.940729656946602,1.02654522482398,0.4332896009649,0.964849108640792
CONDUCTIO,QC-filtered,CD127 on CD45RA- CD4 not regulatory T cell,GCST90001923,14,IVW,-0.0151568175611869,0.0287873679439019,0.984957468863377,0.930921746197578,1.04212971652276,0.598534377205472,0.964849108640792
CONDUCTIO,QC-filtered,CD8 on Central Memory CD8+ T cell,GCST90002054,14,IVW,0.00472726013888593,0.0267648488757101,1.0047384512606,0.953389410219707,1.05885312404393,0.859805341586646,0.980174485331939
CONDUCTIO,QC-filtered,CD25 on switched memory B cell,GCST90001793,20,IVW,-0.00626457132046822,0.0257215915252792,0.993755010195175,0.944897436001777,1.04513885069549,0.807577016509985,0.977988946500495
CONDUCTIO,QC-filtered,CD45 on CD33dim HLA DR+ CD11b-,GCST90002044,10,IVW,-0.0173031987317842,0.0269864537193934,0.982845641901939,0.93221048453259,1.03623116434909,0.521405156392702,0.964849108640792
CONDUCTIO,QC-filtered,CD25 on CD20- CD38- B cell,GCST90001776,18,IVW,0.0199926348000291,0.0262775195534563,1.02019382606755,0.968980003502389,1.07411446983877,0.446760668294712,0.964849108640792
CONDUCTIO,QC-filtered,CD24 on IgD- CD38dim B cell,GCST90001770,6,IVW,0.0470561119668192,0.0567004056801683,1.04818082291712,0.937933073095159,1.17138745721544,0.406590884300368,0.964849108640792
CONDUCTIO,QC-filtered,CD62L on granulocyte,GCST90001835,16,IVW,0.0296484436531581,0.026747469272689,1.03009233479241,0.977480832391704,1.0855355757737,0.267664110815372,0.964849108640792
CONDUCTIO,QC-filtered,CD28+ CD45RA- CD8+ T cell %T cell,GCST90001691,20,IVW,-0.0111297960583307,0.0206179088616298,0.988931910980729,0.949764806230952,1.02971421781466,0.58932664241272,0.964849108640792
CONDUCTIO,QC-filtered,CD28- CD8+ T cell %T cell,GCST90001685,16,IVW,-0.0210778490224206,0.0296579311734301,0.979142736297519,0.923848303867124,1.03774666688362,0.477271051260877,0.964849108640792
CONDUCTIO,QC-filtered,Terminally Differentiated CD8+ T cell %T cell,GCST90001559,16,IVW,0.0211583049635161,0.0203372239955692,1.02138372895398,0.981471155314519,1.06291939006361,0.298166498588768,0.964849108640792
CONDUCTIO,QC-filtered,BAFF-R on IgD- CD27- B cell,GCST90001711,15,IVW,0.0405895909699091,0.0227045545973627,1.04142460776382,0.996096303270674,1.08881561962921,0.0738197385792746,0.928412475807204
CONDUCTIO,QC-filtered,CD28 on CD45RA- CD4 not regulatory T cell,GCST90001891,13,IVW,-0.00724376806567932,0.0209355341790677,0.992782404787393,0.95286941008674,1.03436724153598,0.729340085641523,0.964849108640792
CONDUCTIO,QC-filtered,CD4 regulatory T cell %CD4+ T cell,GCST90001478,14,IVW,-0.00561129162978537,0.0385918081157005,0.994404422261611,0.921962032719398,1.07253891149594,0.884394190516366,0.980174485331939
CONDUCTIO,QC-filtered,CD28 on activated CD4 regulatory T cell,GCST90001902,16,IVW,-0.0200577027874825,0.02248786737576,0.980142114742828,0.93787938764487,1.02430928512559,0.372428087975136,0.964849108640792
CONDUCTIO,QC-filtered,BAFF-R on CD20- B cell,GCST90001830,13,IVW,-0.0430356686682486,0.0428085655449157,0.957877223252793,0.880786115563482,1.04171575665619,0.314749966816059,0.964849108640792
CONDUCTIO,QC-filtered,CD11b on Granulocytic Myeloid-Derived Suppressor Cells,GCST90002092,1,Wald,0.100958862976679,0.056115203683315,1.10623113377145,0.991013684228323,1.23484401961429,0.0719972269175561,0.928412475807204
CONDUCTIO,QC-filtered,HVEM on Central Memory CD4+ T cell,GCST90001876,13,IVW,-0.018287398696437,0.0171867456731619,0.981878801116298,0.949354100134619,1.01551779251269,0.287310214970863,0.964849108640792
CONDUCTIO,QC-filtered,CD24 on CD24+ CD27+ B cell,GCST90001764,2,IVW,0.0501906873044512,0.0848015283983412,1.05147157954183,0.890457139392992,1.24160100882323,0.553943909072246,0.964849108640792
CONDUCTIO,QC-filtered,CD3 on Effector Memory CD4+ T cell,GCST90001843,17,IVW,0.0310278388745152,0.0186643477894103,1.03151421968174,0.994461113717229,1.06994790518091,0.0964301607951656,0.928412475807204
CONDUCTIO,QC-filtered,CD3- lymphocyte %lymphocyte,GCST90001640,6,IVW,-0.0761803855640836,0.0605379266311798,0.926649037373067,0.822970665958393,1.04338887639993,0.208250364067644,0.964849108640792
CONDUCTIO,QC-filtered,IgD+ CD38dim B cell %B cell,GCST90001393,14,IVW,0.0811684471851833,0.0326044503696697,1.08455357117706,1.01741360380139,1.15612416067373,0.0127926583132987,0.717117501215467
CONDUCTIO,QC-filtered,BAFF-R on IgD- CD38dim B cell,GCST90001714,3,IVW,0.123143881946465,0.056219771480216,1.13104714650556,1.01303738502805,1.26280398584,0.0284951182359201,0.78410048393265
CONDUCTIO,QC-filtered,CD28 on CD28+ CD4-CD8- T cell,GCST90001895,3,IVW,-0.124170513131073,0.0791521983186905,0.883229225861439,0.756306303245593,1.03145228602237,0.116704724632428,0.935939655085881
CONDUCTIO,QC-filtered,HLA DR on Hematopoietic Stem Cell,GCST90002107,3,IVW,-0.0260630333506381,0.0281126211340439,0.974273675938982,0.92204267543691,1.02946340870597,0.353877897811608,0.964849108640792
CONDUCTIO,QC-filtered,Central Memory CD4-CD8- T cell Absolute Count,GCST90001563,2,IVW,-0.0362747152514336,0.0983163665065884,0.964375328478986,0.795348581123447,1.16932348438377,0.712158232326242,0.964849108640792
AVBLOCK,all instruments,CD4+CD8+ T cell Absolute Count,GCST90001594,18,IVW,-0.0273622675722794,0.0304098360845729,0.973008688173598,0.916708679096677,1.03276638353007,0.368235497385976,0.991312533955064
AVBLOCK,all instruments,CD25 on CD45RA- CD4 not regulatory T cell,GCST90001933,26,IVW,0.00659023898317825,0.0160849508489722,1.00661200239052,0.975372075697877,1.03885250419094,0.682015328795282,0.991312533955064
AVBLOCK,all instruments,HVEM on T cell,GCST90001871,25,IVW,0.0068786699820444,0.0161150673603946,1.00690238237112,0.975595854290308,1.03921352593505,0.669490688391962,0.991312533955064
AVBLOCK,all instruments,CX3CR1 on CD14+ CD16+ monocyte,GCST90001996,34,IVW,0.00676137566058815,0.0174339499396169,1.0067842853656,0.972963056450911,1.04178117610806,0.698143250003161,0.991312533955064
AVBLOCK,all instruments,CD33dim HLA DR+ CD11b+ Absolute Count,GCST90001525,26,IVW,-0.0431889189253926,0.0239396779995963,0.957730439569623,0.913830029833214,1.00373982571533,0.0712199147235695,0.991312533955064
AVBLOCK,all instruments,CD45RA- CD4+ T cell %T cell,GCST90001536,26,IVW,0.00483922718713079,0.00836162222814401,1.00485095515749,0.988516887669786,1.02145492371013,0.562762850941046,0.991312533955064
AVBLOCK,all instruments,CD45RA- CD4+ T cell %CD4+ T cell,GCST90001535,30,IVW,0.013766060038434,0.0197720884712951,1.01386124853156,0.975322363533176,1.0539229589182,0.486280404688983,0.991312533955064
AVBLOCK,all instruments,Memory B cell Absolute Count,GCST90001407,17,IVW,0.00392560581943039,0.0135272138156739,1.00393332110237,0.977665459653349,1.03090694599869,0.771662762868857,0.991312533955064
AVBLOCK,all instruments,CD45RA on naive CD4+ T cell,GCST90002098,33,IVW,-0.0291618076080159,0.0154016347342132,0.971259294608085,0.94237781088566,1.00102592236974,0.0583016549902739,0.991312533955064
AVBLOCK,all instruments,CD33 on Monocytic Myeloid-Derived Suppressor Cells,GCST90001952,21,IVW,-0.0120064360883382,0.0131155106575489,0.988065353565567,0.962989436147165,1.01379423934558,0.359961767262091,0.991312533955064
AVBLOCK,all instruments,CD33 on Immature Myeloid-Derived Suppressor Cells,GCST90001955,23,IVW,0.00322206585297904,0.0136744949625155,1.00322726228674,0.976695890304256,1.03047934345442,0.81372293591434,0.991312533955064
AVBLOCK,all instruments,CD127 on CD8+ T cell,GCST90001927,25,IVW,-0.0121876955647389,0.0257321046932039,0.987886273587391,0.939297878328697,1.0389880697685,0.635758267741448,0.991312533955064
AVBLOCK,all instruments,CD28+ CD45RA+ CD8+ T cell %CD8+ T cell,GCST90001689,41,IVW,0.00262819902314929,0.00292979069489405,1.00263165576587,0.996890653323387,1.00840572011835,0.369686722558445,0.991312533955064
AVBLOCK,all instruments,CD39+ CD4+ T cell Absolute Count,GCST90001660,29,IVW,-0.0121152338607117,0.013742693466072,0.98795786010377,0.961701744726847,1.0149308126898,0.378005936657291,0.991312533955064
AVBLOCK,all instruments,CD33 on CD33dim HLA DR+ CD11b-,GCST90001949,22,IVW,-0.00678856792682955,0.0132220668985856,0.993234422347323,0.96782516852261,1.01931076998291,0.607652568412165,0.991312533955064
AVBLOCK,all instruments,Central Memory CD8+ T cell %CD8+ T cell,GCST90001549,31,IVW,-0.00484614107903458,0.0264060418075253,0.995165582516932,0.944970108673703,1.04802736884054,0.854386929029266,0.992936160763742
AVBLOCK,all instruments,CD64 on CD14- CD16+ monocyte,GCST90001990,20,IVW,0.0526541131891875,0.030727118531172,1.05406499487967,0.992457548992094,1.1194967629185,0.0866014786418908,0.991312533955064
AVBLOCK,all instruments,CD33 on basophil,GCST90001954,22,IVW,-0.005908298495045,0.00916833652370333,0.99410912117675,0.976404591416413,1.01213467602934,0.51930035606778,0.991312533955064
AVBLOCK,all instruments,CD4+ T cell Absolute Count,GCST90001590,24,IVW,0.0261487709746053,0.0215366845248906,1.02649364957509,0.984065193375479,1.07075142959145,0.224690352920458,0.991312533955064
AVBLOCK,all instruments,Lymphocyte Absolute Count,GCST90001601,19,IVW,0.0178796926965586,0.0334781461885831,1.01804049131571,0.953384042485062,1.08708180100946,0.593292708681986,0.991312533955064
AVBLOCK,all instruments,Naive-mature B cell Absolute Count,GCST90001409,23,IVW,0.0220546898611897,0.0164875294203526,1.0222996923699,0.989791595308985,1.05587546507034,0.181007666604319,0.991312533955064
AVBLOCK,all instruments,CD3 on CD28- CD8+ T cell,GCST90001865,20,IVW,-0.0369995665353014,0.0265368514676861,0.96367655306873,0.914834782657668,1.01512591840525,0.163235738070241,0.991312533955064
AVBLOCK,all instruments,CD27 on CD20- CD38- B cell,GCST90001797,20,IVW,0.00244592148013754,0.0246800174609045,1.00244891518637,0.955111766138685,1.05213218304382,0.921054633593216,0.993348687063394
AVBLOCK,all instruments,CD4 on HLA DR+ CD4+ T cell,GCST90001959,21,IVW,-0.0154879441312472,0.0380160651517532,0.984631377266832,0.91393170454086,1.06080021546625,0.683710379322063,0.991312533955064
AVBLOCK,all instruments,CD20 on unswitched memory B cell,GCST90001760,22,IVW,-0.0140145314816387,0.0186432782217602,0.986083214908617,0.950701299437483,1.02278192666808,0.452219254636753,0.991312533955064
AVBLOCK,all instruments,T cell Absolute Count,GCST90001603,19,IVW,-0.0538468941237395,0.0276681792812945,0.9475771750298,0.897558907644527,1.00038281052085,0.0516346970479919,0.991312533955064
AVBLOCK,all instruments,HLA DR+ CD4+ T cell %T cell,GCST90001625,25,IVW,-0.0224356651859199,0.0370708588434623,0.977814142660882,0.909286958668469,1.05150578535488,0.545039280355136,0.991312533955064
AVBLOCK,all instruments,B cell Absolute Count,GCST90001642,30,IVW,-0.00206866031376969,0.0252113086339279,0.997933477889318,0.949819962755563,1.04848420263047,0.934604668330261,0.993348687063394
