id,trait,nIV,method,b,se,OR,OR_L,OR_U,p,FDR
ebi-a-GCST90002043,CD45 on CD33+ HLA DR+ CD14dim,16,IVW,-0.00960997179609862,0.0146395764464049,0.99043605642157,0.962420761781392,1.01926685376591,0.511542456535236,0.976120388751441
ebi-a-GCST90001495,CD39+ secreting CD4 regulatory T cell Absolute Count,26,IVW,0.00827347836089702,0.0126268421550019,1.00830779816575,0.983659840480827,1.0335733695755,0.512320060348093,0.976120388751441
ebi-a-GCST90001883,CD16-CD56 on Natural Killer T,28,IVW,-0.00953972125412786,0.0146472916749209,0.990505637535347,0.962473820243652,1.01935387472767,0.514855483954334,0.976120388751441
ebi-a-GCST90001521,CD33+ HLA DR+ CD14dim %CD33+ HLA DR+,25,IVW,0.00887561147396482,0.0136605050831992,1.00891511650409,0.982260256761546,1.03629328918024,0.515867989568851,0.976120388751441
ebi-a-GCST90001605,T cell %leukocyte,18,IVW,0.0108103931736367,0.0167965562758808,1.01086903660292,0.978131796159872,1.04470196467829,0.519829847330162,0.976120388751441
ebi-a-GCST90001918,CD45 on HLA DR+ T cell,18,IVW,-0.00974866392608332,0.0151972227344415,0.99029870026062,0.961236098192249,1.02023999887459,0.521213029865754,0.976120388751441
ebi-a-GCST90002044,CD45 on CD33dim HLA DR+ CD11b-,10,IVW,-0.0173031987317842,0.0269864537193934,0.982845641901939,0.93221048453259,1.03623116434909,0.521405156392702,0.976120388751441
ebi-a-GCST90002117,HLA DR on HLA DR+ Natural Killer,28,IVW,0.00154134879083212,0.00241217506921995,1.00154253727943,0.996818557203712,1.00628890456653,0.522831313469638,0.976120388751441
ebi-a-GCST90001941,CD25 on secreting CD4 regulatory T cell,14,IVW,-0.00689067989659615,0.0108085086021473,0.993133006401996,0.972315093528423,1.01439664463692,0.523783807552526,0.976120388751441
ebi-a-GCST90001593,CD8+ T cell %T cell,23,IVW,0.0104914139857733,0.0165634012432552,1.01054664183993,0.978266792236398,1.04389162898948,0.526466330397062,0.976120388751441
ebi-a-GCST90001874,HVEM on Terminally Differentiated CD8+ T cell,25,IVW,-0.00771288282430915,0.0122870557488836,0.992316785132264,0.968704650214513,1.01650446484094,0.53018459818675,0.976120388751441
ebi-a-GCST90001487,Activated CD4 regulatory T cell %CD4 regulatory T cell,28,IVW,0.00986376206823355,0.0157267868072799,1.00991256931165,0.979257409388177,1.04152737357474,0.53053141963567,0.976120388751441
ebi-a-GCST90001609,CD4+ CD8dim T cell Absolute Count,15,IVW,0.0123223956891068,0.0196549218837027,1.01239862921161,0.974139023229848,1.05216089283768,0.530700601621586,0.976120388751441
