outcome,id,trait,nIV_main,p_main,FDR_main,nIV_gws,p_gws,FDR_gws
Cardiac conduction disorders,ebi-a-GCST90001868,CD3 on CD4 regulatory T cell,11,0.971549246322443,0.997430722004315,4,0.8203742503666,0.987772535434594
Cardiac conduction disorders,ebi-a-GCST90001597,CD8dim T cell %T cell,19,0.972676323364246,0.997430722004315,2,0.172718328954962,0.63539409500401
Cardiac conduction disorders,ebi-a-GCST90001724,CD19 on IgD+ CD24+ B cell,33,0.972774749437677,0.997430722004315,4,0.312049000762955,0.804270920871231
Cardiac conduction disorders,ebi-a-GCST90001435,Plasma Blast-Plasma Cell %lymphocyte,18,0.973763411448654,0.997430722004315,1,0.158945946592693,0.614523500520793
Cardiac conduction disorders,ebi-a-GCST90001981,CD40 on CD14+ CD16+ monocyte,21,0.974234658701889,0.997430722004315,4,0.767745786556661,0.987772535434594
Cardiac conduction disorders,ebi-a-GCST90001630,CD8+ Natural Killer T Absolute Count,26,0.978345046035104,0.998708342684933,2,0.307822852629694,0.801924770584653
Cardiac conduction disorders,ebi-a-GCST90001733,CD19 on IgD- CD38- B cell,22,0.981794602776283,0.998708342684933,1,0.361767337753012,0.804270920871231
Cardiac conduction disorders,ebi-a-GCST90001522,CD33- HLA DR- Absolute Count,21,0.986682086488385,0.998708342684933,1,0.290104273983477,0.798084030031285
Cardiac conduction disorders,ebi-a-GCST90001751,CD20 on IgD+ CD38+ B cell,26,0.98949705189376,0.998708342684933,5,0.354179207829625,0.804270920871231
Cardiac conduction disorders,ebi-a-GCST90001459,Myeloid Dendritic Cell %Dendritic Cell,26,0.990708118895243,0.998708342684933,1,0.0647089559290511,0.497194129733342
Cardiac conduction disorders,ebi-a-GCST90001533,Basophil %CD33dim HLA DR- CD66b-,20,0.991119819975561,0.998708342684933,3,0.180620291067047,0.641149220337413
Cardiac conduction disorders,ebi-a-GCST90001474,Plasmacytoid Dendritic Cell %Dendritic Cell,24,0.991269554339705,0.998708342684933,2,0.238883269571366,0.710794826616761
Cardiac conduction disorders,ebi-a-GCST90001476,HLA DR++ monocyte %leukocyte,8,0.992198388130213,0.998708342684933,2,0.529770319485433,0.898256411460129
Cardiac conduction disorders,ebi-a-GCST90002057,CD8 on Terminally Differentiated CD8+ T cell,17,0.992206333136324,0.998708342684933,2,0.47366554016938,0.878919494768191
Cardiac conduction disorders,ebi-a-GCST90001510,CD25++ CD45RA- CD4 not regulatory T cell Absolute Count,20,0.993108072255271,0.998708342684933,2,0.145675818598844,0.59024792483653
Cardiac conduction disorders,ebi-a-GCST90001996,CX3CR1 on CD14+ CD16+ monocyte,34,0.995470804900582,0.998945285556077,3,0.0573631313386506,0.497194129733342
Cardiac conduction disorders,ebi-a-GCST90001398,Unswitched memory B cell Absolute Count,20,0.997510295486982,0.998945285556077,2,0.978118351383798,0.996639138617528
Cardiac conduction disorders,ebi-a-GCST90001765,CD24 on IgD+ CD24+ B cell,25,0.997622143713572,0.998945285556077,2,0.396075600018819,0.830868533670716
Atrioventricular block,ebi-a-GCST90001790,CD25 on memory B cell,24,0.0001518383279138,0.110993817705003,4,0.153406027791362,0.819743476296854
Atrioventricular block,ebi-a-GCST90001943,CD25 on activated & secreting CD4 regulatory T cell,21,0.0003123596167699,0.114167439929426,1,0.696083693900362,0.960053675501492
Atrioventricular block,ebi-a-GCST90001649,HLA DR+ Natural Killer %Natural Killer,23,0.0025069913425727,0.610870223806888,4,0.220810249013101,0.90780712403591
Atrioventricular block,ebi-a-GCST90001406,Memory B cell %B cell,29,0.0051325080976256,0.67219643138818,2,0.374622325183034,0.93578498512799
Atrioventricular block,ebi-a-GCST90002103,CD45RA on CD39+ resting CD4 regulatory T cell,8,0.0062973644474579,0.67219643138818,1,0.002517462436354,0.182962368597974
Atrioventricular block,ebi-a-GCST90001483,CD39+ resting CD4 regulatory T cell Absolute Count,28,0.0070309303020805,0.67219643138818,12,0.0324720448454632,0.532717060032329
Atrioventricular block,ebi-a-GCST90001577,Transitional B cell Absolute Count,31,0.0073325783641117,0.67219643138818,1,0.133906989045005,0.819743476296854
Atrioventricular block,ebi-a-GCST90001396,IgD+ CD38- B cell Absolute Count,17,0.007356458893441,0.67219643138818,1,0.351411127040589,0.929456220857434
Atrioventricular block,ebi-a-GCST90002100,CD45RA on naive CD8+ T cell,22,0.0089523803594924,0.727132226976557,2,0.664508135500914,0.945296306830122
Atrioventricular block,ebi-a-GCST90001655,CD28+ CD4-CD8- T cell %T cell,23,0.0176709744213616,0.991312533955065,1,0.799519712369093,0.982190914052454
Atrioventricular block,ebi-a-GCST90001773,CD24 on switched memory B cell,38,0.0179687736773731,0.991312533955065,2,0.352211693010825,0.929456220857434
Atrioventricular block,ebi-a-GCST90001735,CD19 on IgD- CD38dim B cell,28,0.0219820844241273,0.991312533955065,4,0.147165679164387,0.819743476296854
Atrioventricular block,ebi-a-GCST90001472,CD62L- CD86+ myeloid Dendritic Cell Absolute Count,19,0.0227792600291044,0.991312533955065,3,0.241270229377796,0.90780712403591
Atrioventricular block,ebi-a-GCST90001583,Monocyte Absolute Count,27,0.0249662596373364,0.991312533955065,1,0.826474491643226,0.988935745953677
Atrioventricular block,ebi-a-GCST90001408,Naive-mature B cell %B cell,29,0.0252842278846991,0.991312533955065,1,0.552361427150584,0.941863412793324
Atrioventricular block,ebi-a-GCST90001662,CD28- CD8dim T cell %CD8dim T cell,15,0.027105121396391,0.991312533955065,1,0.635500874835051,0.941863412793324
Atrioventricular block,ebi-a-GCST90001669,CD28+ CD45RA- CD8dim T cell Absolute Count,37,0.0275616159551323,0.991312533955065,3,0.959135494258811,0.991090671041885
Atrioventricular block,ebi-a-GCST90001740,CD19 on switched memory B cell,27,0.0308453806031263,0.991312533955065,2,0.0679021184400732,0.630195898862353
Atrioventricular block,ebi-a-GCST90002089,CD11c on monocyte,19,0.0349229305233702,0.991312533955065,2,0.0575314497108303,0.616685806760228
Atrioventricular block,ebi-a-GCST90001557,Terminally Differentiated CD8+ T cell Absolute Count,17,0.0359183137350517,0.991312533955065,1,0.557478304950462,0.941863412793324
Atrioventricular block,ebi-a-GCST90001769,CD24 on IgD- CD38- B cell,29,0.0361664888430593,0.991312533955065,2,0.472134875562435,0.941863412793324
Atrioventricular block,ebi-a-GCST90001913,CD45 on granulocyte,15,0.0413751112731008,0.991312533955065,1,0.211812037986225,0.90780712403591
Atrioventricular block,ebi-a-GCST90002046,CD45 on CD33- HLA DR+,25,0.0434178508791078,0.991312533955065,2,0.396675976970344,0.941863412793324
Atrioventricular block,ebi-a-GCST90001507,CD25++ CD45RA+ CD4 not regulatory T cell Absolute Count,26,0.0435997402995729,0.991312533955065,3,0.60571795934232,0.941863412793324
Atrioventricular block,ebi-a-GCST90001509,CD25++ CD45RA+ CD4 not regulatory T cell %T cell,27,0.0453651087992921,0.991312533955065,5,0.374271754240793,0.93578498512799
Atrioventricular block,ebi-a-GCST90002073,SSC-A on monocyte,23,0.0461634601325549,0.991312533955065,8,0.0602419268642935,0.619777111976715
Atrioventricular block,ebi-a-GCST90001582,CD14+ CD16- monocyte Absolute Count,28,0.0475187312631824,0.991312533955065,3,0.141881670852751,0.819743476296854
Atrioventricular block,ebi-a-GCST90001997,CX3CR1 on CD14+ CD16- monocyte,27,0.0511416613679256,0.991312533955065,3,0.122468394786198,0.786144793350051
Atrioventricular block,ebi-a-GCST90001501,Activated & secreting CD4 regulatory T cell Absolute Count,22,0.0512555796670667,0.991312533955065,4,0.970740215438069,0.991907135553144
Atrioventricular block,ebi-a-GCST90001603,T cell Absolute Count,19,0.051634697047992,0.991312533955065,2,0.441974570547543,0.941863412793324
Atrioventricular block,ebi-a-GCST90001909,CD45 on CD14+ monocyte,17,0.056861533503024,0.991312533955065,1,0.814589179132195,0.984971377954666
Atrioventricular block,ebi-a-GCST90002098,CD45RA on naive CD4+ T cell,33,0.0583016549902738,0.991312533955065,10,0.104011408185424,0.756717594418506
Atrioventricular block,ebi-a-GCST90001498,Activated & resting CD4 regulatory T cell Absolute Count,19,0.0609175867318245,0.991312533955065,1,0.709429294886898,0.966257640814454
Atrioventricular block,ebi-a-GCST90001736,CD19 on memory B cell,24,0.0624642173844346,0.991312533955065,3,0.145312084735039,0.819743476296854
Atrioventricular block,ebi-a-GCST90001956,CD33 on CD33+ HLA DR+,23,0.0628401292026779,0.991312533955065,5,0.233578304435531,0.90780712403591
Atrioventricular block,ebi-a-GCST90002030,CD39 on CD39+ activated CD4 regulatory T cell,22,0.0661420817750266,0.991312533955065,5,0.238724899366335,0.90780712403591
Atrioventricular block,ebi-a-GCST90001907,CCR7 on naive CD4+ T cell,24,0.0663615136007732,0.991312533955065,4,0.395858733652181,0.941863412793324
Atrioventricular block,ebi-a-GCST90001525,CD33dim HLA DR+ CD11b+ Absolute Count,26,0.0712199147235694,0.991312533955065,1,0.0281571707830736,0.488325790437876
Atrioventricular block,ebi-a-GCST90001995,CX3CR1 on monocyte,26,0.0729832544849372,0.991312533955065,3,0.105965396253003,0.756717594418506
Atrioventricular block,ebi-a-GCST90001492,Secreting CD4 regulatory T cell Absolute Count,23,0.073164146467576,0.991312533955065,4,0.974475438872091,0.991907135553144
Atrioventricular block,ebi-a-GCST90001462,CD62L- Dendritic Cell Absolute Count,18,0.0762625060162014,0.991312533955065,3,0.236372705795605,0.90780712403591
Atrioventricular block,ebi-a-GCST90002108,HLA DR on CD33+ HLA DR+ CD14-,25,0.076480898492551,0.991312533955065,3,0.804249956088438,0.982252964478234
Atrioventricular block,ebi-a-GCST90001417,CD24+ CD27+ B cell %B cell,26,0.0780451462403745,0.991312533955065,3,0.0637267134590466,0.630195898862353
Atrioventricular block,ebi-a-GCST90001792,CD25 on unswitched memory B cell,24,0.0800278027332107,0.991312533955065,4,0.157570090510422,0.819743476296854
Atrioventricular block,ebi-a-GCST90001990,CD64 on CD14- CD16+ monocyte,20,0.0866014786418908,0.991312533955065,2,0.227178984031809,0.90780712403591
Atrioventricular block,ebi-a-GCST90001963,FSC-A on myeloid Dendritic Cell,20,0.0879592905203854,0.991312533955065,3,0.178801092371114,0.882376122514357
Atrioventricular block,ebi-a-GCST90001585,CD14+ CD16+ monocyte %monocyte,25,0.0933125812934993,0.991312533955065,3,0.159638760562903,0.819743476296854
Atrioventricular block,ebi-a-GCST90001901,CD28 on CD39+ resting CD4 regulatory T cell,22,0.0952372673250395,0.991312533955065,2,0.573299863601578,0.941863412793324
Atrioventricular block,ebi-a-GCST90001832,CD62L on CD62L+ plasmacytoid Dendritic Cell,15,0.0958565757241257,0.991312533955065,3,0.0027036180448436,0.182962368597974
Atrioventricular block,ebi-a-GCST90001556,Effector Memory CD8+ T cell %T cell,15,0.100460495966721,0.991312533955065,2,0.0014822846278888,0.182962368597974
Atrioventricular block,ebi-a-GCST90001902,CD28 on activated CD4 regulatory T cell,18,0.101750820154228,0.991312533955065,1,0.789684356677046,0.982190914052454
Atrioventricular block,ebi-a-GCST90001473,CD62L- CD86+ myeloid Dendritic Cell %Dendritic Cell,18,0.102469089450741,0.991312533955065,3,0.243313192412568,0.90780712403591
Atrioventricular block,ebi-a-GCST90001947,CD33 on CD33+ HLA DR+ CD14dim,27,0.105285654481334,0.991312533955065,5,0.233287884425186,0.90780712403591
Atrioventricular block,ebi-a-GCST90001714,BAFF-R on IgD- CD38dim B cell,4,0.106878563388158,0.991312533955065,1,0.0266641186256189,0.488325790437876
Atrioventricular block,ebi-a-GCST90001754,CD20 on IgD- CD27- B cell,19,0.108551750217757,0.991312533955065,4,0.875221064920354,0.989784115833689
Atrioventricular block,ebi-a-GCST90001800,CD27 on IgD+ CD24+ B cell,31,0.108847296333925,0.991312533955065,6,0.168095731907866,0.843257101389049
Atrioventricular block,ebi-a-GCST90001560,CD45RA+ CD8+ T cell Absolute Count,28,0.112918824174891,0.991312533955065,3,0.853209339650463,0.989556065082633
Atrioventricular block,ebi-a-GCST90001819,CD38 on transitional B cell,24,0.113605286057412,0.991312533955065,5,0.722437788067413,0.966486266374505
Atrioventricular block,ebi-a-GCST90002091,CD11b on CD14+ monocyte,20,0.119625284107372,0.991312533955065,1,0.0281571707830735,0.488325790437876
Atrioventricular block,ebi-a-GCST90001512,CD25++ CD45RA- CD4 not regulatory T cell %T cell,30,0.120098275493152,0.991312533955065,3,0.976903954239098,0.991907135553144
Atrioventricular block,ebi-a-GCST90001752,CD20 on IgD+ CD38dim B cell,28,0.120763044932678,0.991312533955065,7,0.473840533784154,0.941863412793324
Atrioventricular block,ebi-a-GCST90001654,CD28- CD4-CD8- T cell Absolute Count,31,0.125639458372665,0.991312533955065,2,0.275582402318794,0.929456220857434
Atrioventricular block,ebi-a-GCST90002056,CD8 on Effector Memory CD8+ T cell,24,0.125981424140274,0.991312533955065,3,0.696430020325216,0.960053675501492
Atrioventricular block,ebi-a-GCST90001653,CD28- CD4-CD8- T cell %CD4-CD8- T cell,27,0.134175844021182,0.991312533955065,1,0.635500874835051,0.941863412793324
Atrioventricular block,ebi-a-GCST90001656,CD28+ CD4-CD8- T cell %CD4-CD8- T cell,27,0.134175844021182,0.991312533955065,1,0.635500874835051,0.941863412793324
Atrioventricular block,ebi-a-GCST90001416,IgD+ CD24- B cell Absolute Count,23,0.134299375729767,0.991312533955065,1,0.422786955710097,0.941863412793324
Atrioventricular block,ebi-a-GCST90001395,IgD+ CD38- B cell %B cell,22,0.134904499928388,0.991312533955065,2,0.949603517307514,0.989784115833689
Atrioventricular block,ebi-a-GCST90001869,CD3 on resting CD4 regulatory T cell,37,0.134968147716442,0.991312533955065,5,0.0264607994808398,0.488325790437876
Atrioventricular block,ebi-a-GCST90001873,HVEM on Effector Memory CD8+ T cell,18,0.135049059939956,0.991312533955065,1,0.102207880935442,0.756587606436746
Atrioventricular block,ebi-a-GCST90002071,SSC-A on myeloid Dendritic Cell,18,0.137365415238667,0.991312533955065,5,0.941807093876751,0.989784115833689
Atrioventricular block,ebi-a-GCST90001593,CD8+ T cell %T cell,23,0.140631816721993,0.991312533955065,1,0.627603769168883,0.941863412793324
Atrioventricular block,ebi-a-GCST90001903,CD86 on myeloid Dendritic Cell,22,0.142585506598929,0.991312533955065,1,0.341057720354537,0.929456220857434
Atrioventricular block,ebi-a-GCST90001973,FSC-A on CD4+ T cell,25,0.143565520853953,0.991312533955065,3,0.0527850171546185,0.616685806760228
Atrioventricular block,ebi-a-GCST90001465,CD86+ myeloid Dendritic Cell %Dendritic Cell,23,0.144548159888267,0.991312533955065,2,0.267876624030546,0.929456220857434
Atrioventricular block,ebi-a-GCST90001929,CD127 on CD28+ CD45RA+ CD8+ T cell,21,0.147919971939082,0.991312533955065,2,0.502172009473217,0.941863412793324
Atrioventricular block,ebi-a-GCST90001960,CD25 on CD4+ T cell,16,0.148146519259838,0.991312533955065,1,0.94635974772366,0.989784115833689
Atrioventricular block,ebi-a-GCST90001881,HVEM on CD8+ T cell,16,0.148553710486487,0.991312533955065,1,0.0827970665255499,0.707856611000124
Atrioventricular block,ebi-a-GCST90001957,CD33 on CD33+ HLA DR+ CD14-,21,0.152590553273311,0.991312533955065,5,0.234135112064915,0.90780712403591
Atrioventricular block,ebi-a-GCST90001519,CD33+ HLA DR+ CD14- %CD33+ HLA DR+,19,0.152609979957398,0.991312533955065,1,0.354809630097841,0.929456220857434
Atrioventricular block,ebi-a-GCST90001604,T cell %lymphocyte,17,0.152984942764229,0.991312533955065,2,0.15233529531861,0.819743476296854
Atrioventricular block,ebi-a-GCST90001668,CD28+ CD45RA- CD8dim T cell %CD8dim T cell,28,0.156588324522911,0.991312533955065,2,0.87574156338457,0.989784115833689
Atrioventricular block,ebi-a-GCST90001554,Effector Memory CD8+ T cell Absolute Count,24,0.156761137530637,0.991312533955065,2,0.0002227723590718,0.135222821956596
Atrioventricular block,ebi-a-GCST90001502,Activated & secreting CD4 regulatory T cell %CD4 regulatory T cell,38,0.161420203134932,0.991312533955065,9,0.894078351419579,0.989784115833689
Atrioventricular block,ebi-a-GCST90001497,CD39+ secreting CD4 regulatory T cell %CD4 regulatory T cell,22,0.161561618274606,0.991312533955065,7,0.334692154439913,0.929456220857434
Atrioventricular block,ebi-a-GCST90002005,CD16 on CD14+ CD16+ monocyte,22,0.161868519805849,0.991312533955065,5,0.443343779833246,0.941863412793324
Atrioventricular block,ebi-a-GCST90001865,CD3 on CD28- CD8+ T cell,20,0.163235738070241,0.991312533955065,2,0.302728500748621,0.929456220857434
Atrioventricular block,ebi-a-GCST90001641,CD3- lymphocyte %leukocyte,20,0.166064392563344,0.991312533955065,1,0.635500874835051,0.941863412793324
Atrioventricular block,ebi-a-GCST90001665,CD28+ CD45RA+ CD8dim T cell %CD8dim T cell,27,0.169364191623306,0.991312533955065,5,0.973892755765094,0.991907135553144
Atrioventricular block,ebi-a-GCST90001559,Terminally Differentiated CD8+ T cell %T cell,17,0.172768652150031,0.991312533955065,2,0.63928785184654,0.941863412793324
Atrioventricular block,ebi-a-GCST90001986,CD14 on CD14+ CD16- monocyte,16,0.174754483304633,0.991312533955065,1,0.0124023656674789,0.397318272814757
Atrioventricular block,ebi-a-GCST90001528,CD33dim HLA DR+ CD11b- %CD33dim HLA DR+,24,0.175142104511444,0.991312533955065,3,0.0361216336522238,0.547703696184994
Atrioventricular block,ebi-a-GCST90001531,CD33dim HLA DR- Absolute Count,24,0.176562798825154,0.991312533955065,3,0.289621295101882,0.929456220857434
Atrioventricular block,ebi-a-GCST90001409,Naive-mature B cell Absolute Count,23,0.181007666604319,0.991312533955065,1,0.422786955710097,0.941863412793324
Atrioventricular block,ebi-a-GCST90002060,CD8 on HLA DR+ CD8+ T cell,25,0.185720211146687,0.991312533955065,2,0.519381154687236,0.941863412793324
Atrioventricular block,ebi-a-GCST90001965,FSC-A on monocyte,19,0.185954307550436,0.991312533955065,2,0.356443330900852,0.929456220857434
Atrioventricular block,ebi-a-GCST90002114,HLA DR on HLA DR+ CD4+ T cell,22,0.186523081163211,0.991312533955065,1,0.525806213314158,0.941863412793324
Atrioventricular block,ebi-a-GCST90001848,CD3 on Natural Killer T,17,0.187016102724993,0.991312533955065,2,0.767677295437916,0.982018673486581
Atrioventricular block,ebi-a-GCST90001461,Dendritic Cell Absolute Count,21,0.187327357322573,0.991312533955065,2,0.440282705004965,0.941863412793324
Atrioventricular block,ebi-a-GCST90001543,Effector Memory CD4+ T cell %CD4+ T cell,28,0.187572080236548,0.991312533955065,2,0.274894731147722,0.929456220857434
Atrioventricular block,ebi-a-GCST90001619,HLA DR+ T cell%T cell,31,0.189008042420063,0.991312533955065,4,0.621458611833459,0.941863412793324
Atrioventricular block,ebi-a-GCST90001974,FSC-A on CD8+ T cell,18,0.190127755889947,0.991312533955065,1,0.999722549130333,0.999784420853672
Atrioventricular block,ebi-a-GCST90001694,CD28- CD4-CD8- T cell %T cell,22,0.19060728989747,0.991312533955065,3,0.408112727669979,0.941863412793324
Atrioventricular block,ebi-a-GCST90002101,CD45RA on Terminally Differentiated CD8+ T cell,14,0.191150205486061,0.991312533955065,1,0.991347219427707,0.998510311571749
Atrioventricular block,ebi-a-GCST90002012,CX3CR1 on CD14- CD16+ monocyte,18,0.194076614331095,0.991312533955065,1,0.0281571707830735,0.488325790437876
Atrioventricular block,ebi-a-GCST90001798,CD27 on CD24+ CD27+ B cell,30,0.194359459005087,0.991312533955065,11,0.750327527468675,0.980292196225558
Atrioventricular block,ebi-a-GCST90001969,FSC-A on Natural Killer,18,0.195703965405939,0.991312533955065,3,0.19459300599158,0.90780712403591
Atrioventricular block,ebi-a-GCST90002078,SSC-A on granulocyte,25,0.19718960173114,0.991312533955065,3,0.719458580994511,0.966257640814454
Atrioventricular block,ebi-a-GCST90001514,Hematopoietic Stem Cell Absolute Count,19,0.197212936580594,0.991312533955065,2,0.207806629587765,0.90780712403591
Atrioventricular block,ebi-a-GCST90001787,CD25 on IgD- CD38- B cell,22,0.197531904925503,0.991312533955065,3,0.545910499576703,0.941863412793324
Atrioventricular block,ebi-a-GCST90001827,IgD on IgD+ B cell,21,0.197920590276498,0.991312533955065,2,0.592322653513684,0.941863412793324
Atrioventricular block,ebi-a-GCST90001839,CD3 on Effector Memory CD8+ T cell,20,0.202362293051966,0.991312533955065,3,0.196825094201161,0.90780712403591
Atrioventricular block,ebi-a-GCST90001742,CD19 on transitional B cell,26,0.202731948380282,0.991312533955065,4,0.225991943446632,0.90780712403591
Atrioventricular block,ebi-a-GCST90002015,CCR2 on plasmacytoid Dendritic Cell,19,0.203535135967272,0.991312533955065,2,0.8971866521183,0.989784115833689
Atrioventricular block,ebi-a-GCST90001722,CD19 on CD20- CD38- B cell,19,0.204542152597376,0.991312533955065,1,0.0502604456880005,0.616685806760228
Atrioventricular block,ebi-a-GCST90002069,CD4 on CD39+ secreting CD4 regulatory T cell,23,0.207344634603723,0.991312533955065,3,0.262863868537234,0.929456220857434
Atrioventricular block,ebi-a-GCST90001480,Resting CD4 regulatory T cell Absolute Count,25,0.207868382043803,0.991312533955065,4,0.003058902482349,0.185675380678589
Atrioventricular block,ebi-a-GCST90001399,IgD- CD27- B cell %B cell,15,0.209781635768445,0.991312533955065,3,0.358985938567377,0.929456220857434
Atrioventricular block,ebi-a-GCST90001508,CD25++ CD45RA+ CD4 not regulatory T cell %CD4+ T cell,32,0.210750182108702,0.991312533955065,5,0.357778318792933,0.929456220857434
Atrioventricular block,ebi-a-GCST90001729,CD19 on IgD+ CD38+ B cell,21,0.212249282096427,0.991312533955065,4,0.230118722512673,0.90780712403591
Atrioventricular block,ebi-a-GCST90002109,HLA DR on CD33+ HLA DR+ CD14dim,20,0.217252826261876,0.991312533955065,3,0.97177848987331,0.991907135553144
Atrioventricular block,ebi-a-GCST90001887,CD28 on secreting CD4 regulatory T cell,17,0.217396116381386,0.991312533955065,3,0.606658262531059,0.941863412793324
Atrioventricular block,ebi-a-GCST90001721,CD19 on CD20- B cell,22,0.218330506906525,0.991312533955065,1,0.0311941536525314,0.525968090752405
Atrioventricular block,ebi-a-GCST90001532,Basophil Absolute Count,23,0.218791193515406,0.991312533955065,3,0.252259584749073,0.916895616423276
Atrioventricular block,ebi-a-GCST90001994,CX3CR1 on CD14- CD16-,19,0.219719064596505,0.991312533955065,3,0.208170165864807,0.90780712403591
Atrioventricular block,ebi-a-GCST90001785,CD25 on IgD- CD24- B cell,26,0.222515836376396,0.991312533955065,2,0.0976694496191203,0.756587606436746
Atrioventricular block,ebi-a-GCST90001658,CD39+ CD4+ T cell %T cell,31,0.223307163126627,0.991312533955065,6,0.343060771422221,0.929456220857434
Atrioventricular block,ebi-a-GCST90001415,IgD+ CD24- B cell %B cell,18,0.223318942719602,0.991312533955065,1,0.0859309017641948,0.714521333847483
Atrioventricular block,ebi-a-GCST90001590,CD4+ T cell Absolute Count,24,0.224690352920458,0.991312533955065,1,0.0021788078786471,0.182962368597974
Atrioventricular block,ebi-a-GCST90001786,CD25 on IgD- CD27- B cell,21,0.22618716209449,0.991312533955065,2,0.159318056621838,0.819743476296854
Atrioventricular block,ebi-a-GCST90001815,CD38 on IgD- CD38dim B cell,20,0.226946234955425,0.991312533955065,3,0.790134048405889,0.982190914052454
Atrioventricular block,ebi-a-GCST90001906,CD86 on granulocyte,21,0.227485126400571,0.991312533955065,2,0.0005182875320249,0.157300265969581
Atrioventricular block,ebi-a-GCST90001404,Plasma Blast-Plasma Cell %B cell,27,0.227680122577888,0.991312533955065,1,0.663712946120347,0.945296306830122
Atrioventricular block,ebi-a-GCST90001429,IgD+ CD38+ B cell %lymphocyte,25,0.229638709914809,0.991312533955065,1,0.675150011951767,0.950849320776619
Atrioventricular block,ebi-a-GCST90002080,SSC-A on T cell,22,0.229792630183618,0.991312533955065,1,0.166838207062697,0.843257101389049
Atrioventricular block,ebi-a-GCST90001650,HLA DR+ Natural Killer  %CD3- lymphocyte,23,0.231650409665402,0.991312533955065,3,0.271770735628146,0.929456220857434
Atrioventricular block,ebi-a-GCST90001863,CD3 on CD28+ CD45RA- CD8+ T cell,18,0.232027711488964,0.991312533955065,5,0.918139778651423,0.989784115833689
Atrioventricular block,ebi-a-GCST90001987,CD64 on CD14+ CD16- monocyte,35,0.236136191304063,0.991312533955065,9,0.0350023056914815,0.544779475762289
Atrioventricular block,ebi-a-GCST90002023,CD4 on Central Memory CD4+ T cell,15,0.23691679810314,0.991312533955065,2,0.896557737102629,0.989784115833689
Atrioventricular block,ebi-a-GCST90001985,CD40 on monocytes,29,0.239605510581756,0.991312533955065,5,0.925529126138311,0.989784115833689
Atrioventricular block,ebi-a-GCST90001468,CD62L- myeloid Dendritic Cell Absolute Count,16,0.240549169159985,0.991312533955065,3,0.233946252994316,0.90780712403591
Atrioventricular block,ebi-a-GCST90001923,CD127 on CD45RA- CD4 not regulatory T cell,16,0.243729174434781,0.991312533955065,1,0.624869509018588,0.941863412793324
Atrioventricular block,ebi-a-GCST90001545,Terminally Differentiated CD4+ T cell Absolute Count,11,0.243968222642361,0.991312533955065,2,0.356256604073016,0.929456220857434
Atrioventricular block,ebi-a-GCST90001540,Naive CD4+ T cell Absolute Count,25,0.248841055695919,0.991312533955065,2,0.827735017331251,0.988935745953677
Atrioventricular block,ebi-a-GCST90001919,CD45 on Natural Killer T,22,0.251336889110673,0.991312533955065,1,0.783257510754206,0.982190914052454
Atrioventricular block,ebi-a-GCST90001666,CD28+ CD45RA+ CD8dim T cell Absolute Count,54,0.251424700727846,0.991312533955065,8,0.45353283609523,0.941863412793324
Atrioventricular block,ebi-a-GCST90001675,CD28- CD127- CD25++ CD8+ T cell Absolute Count,29,0.256652476204545,0.991312533955065,1,0.699083566015913,0.960053675501492
Atrioventricular block,ebi-a-GCST90001663,CD28- CD8dim T cell Absolute Count,28,0.258497704144408,0.991312533955065,2,0.636614469464587,0.941863412793324
Atrioventricular block,ebi-a-GCST90001652,Granulocyte %leukocyte,25,0.260004726899151,0.991312533955065,1,0.84713586238434,0.989556065082633
Atrioventricular block,ebi-a-GCST90001774,CD24 on transitional B cell,20,0.26161865489772,0.991312533955065,1,0.404054828042861,0.941863412793324
Atrioventricular block,ebi-a-GCST90001424,IgD+ B cell %Lymphocyte,18,0.263383904799418,0.991312533955065,2,0.578154700597049,0.941863412793324
Atrioventricular block,ebi-a-GCST90001482,Resting CD4 regulatory T cell %CD4+ T cell,33,0.264454700919029,0.991312533955065,5,0.0085146778330444,0.323025590291125
Atrioventricular block,ebi-a-GCST90001937,CD25 on resting CD4 regulatory T cell,20,0.269561702171745,0.991312533955065,1,0.058432126009985,0.616685806760228
Atrioventricular block,ebi-a-GCST90001784,CD25 on IgD+ CD38dim B cell,23,0.270251741089516,0.991312533955065,3,0.96333360117745,0.991090671041885
Atrioventricular block,ebi-a-GCST90001961,CD25 on CD39+ CD4+ T cell,23,0.270569200987191,0.991312533955065,6,0.469583911915037,0.941863412793324
Atrioventricular block,ebi-a-GCST90001678,CD28- CD25++ CD8+ T cell Absolute Count,25,0.271551257109516,0.991312533955065,1,0.0085010212483691,0.323025590291125
Atrioventricular block,ebi-a-GCST90002001,CD64 on CD14- CD16-,16,0.272678478209874,0.991312533955065,3,0.243776871858078,0.90780712403591
Atrioventricular block,ebi-a-GCST90001624,HLA DR+ CD4+ T cell Absolute Count,24,0.272854085341429,0.991312533955065,2,0.740659727446584,0.975228751757216
Atrioventricular block,ebi-a-GCST90001671,CD39+ CD8+ T cell %CD8+ T cell,21,0.277335772587263,0.991312533955065,7,0.77388681196923,0.982018673486581
Atrioventricular block,ebi-a-GCST90001843,CD3 on Effector Memory CD4+ T cell,19,0.280672905636518,0.991312533955065,2,0.854082507914502,0.989556065082633
Atrioventricular block,ebi-a-GCST90001699,CD45RA+ CD28- CD8+ T cell %CD8+ T cell,31,0.284873423919117,0.991312533955065,1,0.336661555764196,0.929456220857434
